,x,y,type,side,board,comp_idx
0,4.5,363.5,1,0,0,[0]
1,3.03,318.07,0,0,0,[216]
2,36.015,347.4,0,0,0,"[279, 239, 180, 423, 301]"
3,68.835,336.88,0,0,0,"[189, 223, 291]"
4,111.04,337.97,0,0,0,"[210, 367, 280, 448, 373]"
5,143.945,351.9,0,0,0,"[226, 146]"
6,151.06,326.79,0,0,0,"[312, 12, 253, 362, 114, 376, 284]"
7,187.485,325.58,0,0,0,"[162, 107, 325, 159, 286, 332]"
8,221.67,354.75,0,0,0,"[233, 270, 436]"
9,236.085,316.805,0,0,0,"[201, 296, 102]"
10,266.47,307.08,0,0,0,"[406, 99, 351, 425]"
11,292.115,299.965,0,0,0,"[5, 374, 309, 214, 141, 432]"
12,302.88,356.1,0,0,0,"[410, 446]"
13,266.735,342.125,0,0,0,"[59, 368, 431, 364]"
14,326.33,300.5,0,0,0,"[317, 334, 127, 235, 126, 155, 172, 476, 170, 154, 392]"
15,325.285,265.14,0,0,0,"[104, 259, 62, 380, 320, 38, 106, 427, 438]"
16,319.63,223.67,0,0,0,"[463, 402, 101, 430, 49, 240, 273, 73, 121, 76, 137, 326, 22, 452]"
17,320.325,185.235,0,0,0,"[45, 396, 18, 401, 122, 23, 342, 453, 419, 13, 225, 346]"
18,315.115,141.565,0,0,0,"[193, 324, 157]"
19,322.42,125.62,0,0,0,"[390, 350, 297, 343, 188, 66]"
20,318.135,84.745,0,0,0,"[68, 219, 372, 457, 327, 249]"
21,295.81,93.885,0,0,0,"[442, 34, 466]"
22,278.54,58.95,0,0,0,"[412, 67, 242, 293, 313]"
23,297.995,46.36,0,0,0,"[44, 105]"
24,322.7,46.36,0,0,0,"[44, 125]"
25,334.645,17.77,0,0,0,"[451, 191, 85]"
26,307.01,14.815,0,0,0,"[278, 196, 203, 468, 164]"
27,265.95,15.505,0,0,0,"[116, 474, 387]"
28,217.77,18.525,0,0,0,"[254, 93, 282, 424, 87]"
29,217.99,57.335,0,0,0,"[416, 443, 177, 198]"
30,246.555,98.565,0,0,0,"[455, 119, 207, 31, 231, 393]"
31,237.24,129.06,0,0,0,"[479, 385, 123, 477, 329]"
32,272.98,138.82,0,0,0,"[32, 2, 200, 449, 147, 103, 440, 257]"
33,286.8,171.0,0,0,0,"[258, 28, 229, 311, 108, 20, 281, 265, 143, 314, 243, 24]"
34,279.02,191.215,0,0,0,"[302, 245, 120, 21]"
35,279.685,224.06,0,0,0,"[244, 50, 274, 118, 171, 347, 344, 399, 413]"
36,285.535,263.32,0,0,0,"[72, 97, 16, 112, 363, 472, 382, 158, 75, 283, 261]"
37,255.81,269.365,0,0,0,"[241, 60, 429, 237, 206, 340, 167]"
38,227.55,279.105,0,0,0,"[276, 337, 96, 303, 95]"
39,236.615,247.185,0,0,0,"[400, 339, 71, 232]"
40,228.445,217.815,0,0,0,"[252, 9, 178, 341]"
41,210.74,204.83,0,0,0,"[384, 271, 148, 348, 422, 144, 480, 417, 266]"
42,195.14,183.46,0,0,0,"[321, 262, 289]"
43,178.07,209.065,0,0,0,"[61, 48, 149, 450, 386, 315]"
44,181.95,245.68,0,0,0,"[238, 56, 397, 27, 318, 74, 255, 53, 471, 187, 345]"
45,201.88,254.61,0,0,0,"[205, 322, 383, 464, 287, 435]"
46,198.48,285.925,0,0,0,"[117, 459, 407, 213]"
47,167.72,284.085,0,0,0,"[307, 46, 89, 220, 377]"
48,139.26,285.605,0,0,0,"[84, 91, 169, 88]"
49,145.165,253.71,0,0,0,"[54, 161, 79, 176, 409, 460, 124, 98, 375]"
50,149.83,221.77,0,0,0,"[418, 365, 230, 454, 208, 17, 14, 182, 467, 151, 458]"
51,136.47,196.495,0,0,0,"[165, 330, 64]"
52,138.05,164.37,0,0,0,"[414, 251, 145, 338, 359]"
53,170.99,158.725,0,0,0,"[389, 378, 369, 194, 131, 388]"
54,199.44,118.485,0,0,0,"[221, 331, 110, 306, 421, 260]"
55,213.28,155.24,0,0,0,"[298, 267, 470]"
56,234.545,165.825,0,0,0,"[224, 250, 246, 65, 269, 264]"
57,153.855,107.995,0,0,0,"[481, 139, 247, 371]"
58,127.65,127.4,0,0,0,"[439, 394, 136, 115, 381, 428]"
59,96.165,165.31,0,0,0,"[300, 138, 462, 473, 263, 319]"
60,99.53,191.605,0,0,0,"[426, 150, 135]"
61,108.325,240.505,0,0,0,"[6, 70, 58, 294, 25, 349, 356]"
62,98.295,261.975,0,0,0,"[248, 15, 202, 63]"
63,109.975,298.05,0,0,0,"[218, 10, 353, 40, 445, 37, 304, 197, 86, 209, 140]"
64,73.015,301.76,0,0,0,"[1, 469, 236]"
65,56.77,271.235,0,0,0,"[212, 55, 398]"
66,16.925,257.41,0,0,0,"[42, 113, 211, 36, 277, 355]"
67,36.945,237.485,0,0,0,"[179, 323]"
68,14.09,202.515,0,0,0,"[199, 333, 133, 437]"
69,55.905,197.38,0,0,0,"[39, 4, 204]"
70,43.165,166.5,0,0,0,"[134, 128, 181]"
71,16.35,156.71,0,0,0,"[94, 461, 47, 441, 305, 379]"
72,16.36,119.285,0,0,0,"[156, 308, 352, 358, 183, 192, 130, 403, 370, 26, 336, 217, 405, 360, 35, 184]"
73,49.915,133.63,0,0,0,"[57, 166, 81, 475, 160, 478, 465]"
74,84.71,126.1,0,0,0,"[8, 83]"
75,84.71,102.555,0,0,0,"[8, 69, 444]"
76,106.155,88.77,0,0,0,"[391, 100, 7, 227, 456]"
77,146.04,64.635,0,0,0,"[222, 256, 285, 215, 30]"
78,177.375,52.135,0,0,0,"[77, 142, 404]"
79,181.045,13.12,0,0,0,"[129, 415, 420, 357]"
80,132.9,16.08,0,0,0,"[153, 43]"
81,95.95,37.115,0,0,0,"[447, 288]"
82,77.29,35.84,0,0,0,"[11, 186, 190, 80, 310, 152, 328]"
83,59.08,59.715,0,0,0,"[3, 290, 361, 111, 272, 434, 354, 275, 408]"
84,43.2,91.795,0,0,0,"[295, 78, 228, 163, 92, 132]"
85,18.635,83.285,0,0,0,"[299, 109, 174, 29, 268, 82, 292, 185, 411]"
86,18.205,46.465,0,0,0,"[195, 173, 395, 366, 168, 52, 433, 90]"
87,38.855,28.39,0,0,0,"[19, 51, 316, 175, 33, 234, 335]"
88,3.82501,0.589998,0,0,0,[41]
