,x,y,type,side,board,comp_idx
0,204.5,22.5,1,0,0,[0]
1,188.265,19.885,0,0,0,"[209, 56, 50, 277, 111, 18, 210, 20, 85, 283, 211, 89, 132, 239, 9, 4]"
2,155.37,19.93,0,0,0,"[55, 98, 78, 122, 274, 281, 121, 256, 180, 268, 265, 66, 126]"
3,153.895,54.215,0,0,0,"[193, 83, 198, 99, 190, 255, 57, 144, 163, 187, 225, 7, 167, 183, 31]"
4,188.92,57.12,0,0,0,"[24, 155, 119, 63, 113, 42, 104, 173, 65, 36, 203, 6, 5, 276, 107, 234, 40, 130]"
5,186.535,90.7,0,0,0,"[35, 246, 171, 54, 14, 217, 23, 60, 222, 241, 254, 262, 15, 145, 74, 37, 197, 154]"
6,191.24,127.43,0,0,0,"[51, 19, 29, 186, 219, 25, 92, 88, 112, 97, 168, 93, 226, 178, 75]"
7,158.135,128.63,0,0,0,"[191, 202, 189, 102, 77, 242, 82, 176, 34, 218, 275, 284]"
8,121.58,126.285,0,0,0,"[204, 28, 64, 200, 238, 174, 127, 103, 228, 185, 231, 237, 184, 244, 48, 142, 79]"
9,92.93,117.18,0,0,0,"[87, 230, 258, 236, 260]"
10,73.325,123.195,0,0,0,"[53, 259, 159, 252, 96, 150, 95, 213, 253]"
11,54.215,85.72,0,0,0,"[229, 146, 245, 153, 165, 116, 124, 282, 205, 207, 140, 279, 141, 27, 52, 250, 120, 215, 72, 68, 11, 47, 73]"
12,80.65,75.645,0,0,0,"[175, 62, 59, 32, 177, 233, 131, 114]"
13,106.78,83.66,0,0,0,"[129, 41, 133, 280, 278, 80, 151, 45]"
14,127.56,81.145,0,0,0,[188]
15,148.065,87.315,0,0,0,"[267, 2, 3, 134, 169, 157, 160, 125, 110, 136, 172, 17, 272]"
16,120.02,49.18,0,0,0,"[67, 123, 106, 109, 10, 70, 143, 137, 249, 81, 148, 227, 1, 221]"
17,117.96,13.64,0,0,0,"[271, 71, 240, 206, 247, 128, 251, 22, 94]"
18,90.81,16.19,0,0,0,"[76, 108, 235, 164, 273, 156, 182, 166, 266, 69, 135]"
19,84.205,46.4,0,0,0,"[115, 86, 38, 270, 118, 100]"
20,50.25,49.67,0,0,0,"[195, 269, 224, 30, 8, 105, 149, 208, 243, 199]"
21,56.59,15.755,0,0,0,"[44, 158, 194, 232, 212, 138, 161, 196, 147, 162, 39]"
22,18.645,18.495,0,0,0,"[263, 49, 33, 261, 117, 179, 61]"
23,19.81,48.12,0,0,0,"[43, 192, 90, 248, 264, 12, 139, 216, 152]"
24,19.69,85.085,0,0,0,"[170, 91, 58, 257, 220, 84, 26, 201, 16, 214, 181]"
25,16.295,120.63,0,0,0,"[21, 13, 46, 101, 223]"
