,tl_x,tl_y,br_x,br_y,type,time
0,80.72,97.00,85.72,102.00,1,0.25
1,31.76,49.91,33.31,50.91,0,0.015
2,61.14,52.89,71.21,53.90,0,0.102
3,4.51,44.30,15.38,57.44,0,1.428
4,30.68,87.00,41.05,88.02,0,0.106
5,26.23,18.50,35.59,32.14,0,1.277
6,29.42,72.67,30.89,75.82,0,0.046
7,0.00,19.30,5.82,23.07,0,0.219
8,9.23,87.00,21.68,95.02,0,0.998
9,9.83,27.38,14.84,36.60,0,0.462
10,29.43,10.88,40.88,11.88,0,0.114
11,32.03,75.70,33.05,77.71,0,0.021
12,0.00,87.00,1.10,88.50,0,0.017
13,70.72,16.18,72.31,19.73,0,0.056
14,61.50,62.69,67.68,77.65,0,0.925
15,34.24,0.00,43.95,1.96,0,0.19
16,70.72,43.49,75.52,45.25,0,0.084
17,58.64,59.24,61.03,60.88,0,0.039
18,20.54,60.75,23.77,75.39,0,0.473
19,37.31,26.78,50.36,37.48,0,1.396
20,70.72,81.13,81.13,82.13,0,0.104
21,66.01,59.67,70.74,61.13,0,0.069
22,47.90,71.03,55.82,84.40,0,1.059
23,70.11,61.17,76.56,75.99,0,0.956
24,0.00,52.14,1.31,64.46,0,0.161
25,0.00,13.43,2.41,15.83,0,0.058
26,25.34,15.98,27.53,17.83,0,0.041
27,70.69,50.07,76.62,51.48,0,0.084
28,52.78,16.70,57.70,23.93,0,0.356
29,47.88,58.62,49.85,59.99,0,0.027
30,10.64,72.81,17.10,74.78,0,0.127
31,17.82,38.81,20.51,43.34,0,0.122
32,70.72,56.74,74.07,57.80,0,0.036
33,27.73,63.04,35.64,64.08,0,0.082
34,70.72,86.11,76.34,87.65,0,0.087
35,17.49,60.51,20.29,63.41,0,0.081
36,51.35,0.00,52.42,7.99,0,0.085
37,7.91,75.19,8.92,87.77,0,0.127
38,7.42,0.00,8.78,1.36,0,0.018
39,42.12,87.00,43.12,88.05,0,0.011
40,0.28,90.14,2.29,91.38,0,0.025
41,56.75,47.18,60.17,50.74,0,0.122
42,70.72,37.46,75.53,41.80,0,0.209
43,45.12,64.09,46.33,70.50,0,0.078
44,45.35,60.40,57.41,61.40,0,0.121
45,0.31,72.69,3.46,85.26,0,0.396
46,0.00,33.39,1.44,47.66,0,0.205
47,62.66,27.93,72.84,35.29,0,0.749
48,31.70,71.85,33.46,72.87,0,0.018
49,33.20,52.62,43.99,53.69,0,0.115
50,64.32,42.26,67.75,43.39,0,0.039
51,0.00,16.52,1.79,17.67,0,0.021
52,0.00,7.92,8.28,11.60,0,0.305
53,0.00,69.20,12.78,71.22,0,0.258
54,22.27,7.43,24.74,10.63,0,0.079
55,24.73,12.47,26.05,13.59,0,0.015
56,59.03,37.88,60.08,43.22,0,0.056
57,17.53,0.00,19.13,9.00,0,0.144
58,50.90,87.00,60.58,88.13,0,0.109
59,35.29,42.71,38.16,50.62,0,0.227
60,41.02,69.19,42.23,73.54,0,0.053
61,58.63,21.78,61.51,22.82,0,0.03
62,37.94,5.07,44.25,6.76,0,0.107
63,35.94,69.49,38.26,71.01,0,0.035
64,12.95,39.41,17.27,40.42,0,0.044
65,33.02,48.76,34.04,49.90,0,0.012
66,61.72,0.00,68.03,1.92,0,0.121
67,34.52,78.89,41.59,80.40,0,0.107
68,49.41,51.30,52.03,56.76,0,0.143
69,13.09,18.96,15.04,21.87,0,0.057
70,26.42,35.60,29.19,44.01,0,0.233
71,23.83,78.97,25.98,83.86,0,0.105
72,39.04,49.31,41.58,50.66,0,0.034
73,70.72,54.79,74.55,55.80,0,0.039
74,56.48,0.00,58.89,8.75,0,0.211
