,tl_x,tl_y,br_x,br_y,type,time
0,126.00,64.58,131.00,69.58,2,0.25
1,10.89,30.91,15.17,33.62,0,0.11598800000000001
2,0.66,0.64,2.02,3.57,0,0.039848
3,60.79,30.15,74.91,32.79,0,0.372768
4,30.25,70.49,31.59,72.71,0,0.029748000000000007
5,0.66,30.85,2.69,39.52,0,0.17600099999999996
6,60.50,20.79,61.67,26.19,0,0.06318
7,120.07,0.14,130.62,1.17,0,0.108665
8,30.79,50.28,36.83,64.96,0,0.8866719999999999
9,100.46,70.48,114.00,75.39,0,0.6648139999999999
10,40.87,0.32,53.34,9.21,0,1.108583
11,40.68,70.79,41.89,72.55,0,0.021296
12,60.33,70.07,64.00,78.84,0,0.32185899999999995
13,70.29,20.23,73.95,23.49,0,0.11931599999999999
14,20.44,10.13,21.45,11.30,0,0.011817
15,0.77,50.80,5.26,52.33,0,0.06869700000000001
16,30.72,10.26,36.67,13.63,0,0.200515
17,90.86,40.23,103.74,41.38,0,0.14812
18,10.89,70.41,15.19,78.51,0,0.3483
19,30.91,0.31,32.45,14.38,0,0.216678
20,110.92,20.24,116.52,22.62,0,0.13327999999999998
21,60.31,50.63,61.34,53.50,0,0.029561
22,120.91,60.17,127.99,61.19,0,0.072216
