,x,y,type,side,board,comp_idx
0,333.06,3.5,1,0,0,[0]
1,318.31,34.505,0,0,0,"[330, 337, 322, 269, 249, 9, 359, 433, 240, 309, 573]"
2,319.675,85.215,0,0,0,"[483, 501, 7, 468, 209, 44, 290, 531, 152, 35, 161, 371, 453, 91, 456, 373, 154]"
3,320.9,133.665,0,0,0,"[291, 365, 340, 506, 432, 165, 171, 125]"
4,316.6,166.645,0,0,0,"[79, 348, 116, 347, 94, 545, 126, 235, 157, 97, 122, 221]"
5,314.42,204.555,0,0,0,"[489, 40, 471, 206, 350, 173, 170, 399, 368, 96, 504, 172, 84, 301, 39, 17, 518]"
6,321.745,246.11,0,0,0,"[174, 50, 222, 469, 585, 431, 396, 361, 587, 311, 101, 378]"
7,313.895,292.2,0,0,0,"[580, 230, 111, 572, 499, 434, 181, 113]"
8,320.645,338.42,0,0,0,"[210, 62, 24, 89, 260, 38, 117, 554, 303, 292, 491, 457, 78, 66, 310, 351, 395]"
9,321.36,379.94,0,0,0,"[188, 320, 155, 346, 575, 37, 556]"
10,279.61,399.865,0,0,0,"[4, 244, 306]"
11,279.61,364.345,0,0,0,"[4, 308, 500, 33, 424, 286]"
12,234.335,364.345,0,0,0,"[4, 336, 262, 268, 138]"
13,234.335,399.865,0,0,0,[4]
14,189.47,391.69,0,0,0,"[158, 332, 236]"
15,149.34,391.69,0,0,0,"[158, 565]"
16,108.905,382.02,0,0,0,"[584, 241, 507, 428, 537]"
17,66.47,378.505,0,0,0,"[552, 23, 278, 107, 110, 285, 176, 41, 141]"
18,23.78,372.1,0,0,0,"[275, 418, 344, 515, 74, 239, 168, 258, 441]"
19,25.235,320.6,0,0,0,"[564, 297, 299, 389, 259, 90, 119, 522, 364, 6]"
20,72.42,336.155,0,0,0,"[298, 69, 52, 430, 226, 185, 510, 270, 487, 32, 53, 49, 64, 255, 377, 160, 202, 267]"
21,63.715,283.2,0,0,0,"[421, 271, 438, 231, 488, 288, 220, 339, 133, 503]"
22,19.385,261.34,0,0,0,"[566, 391, 452, 219, 529, 264, 100, 539, 571]"
23,23.08,222.275,0,0,0,"[379, 569, 250, 390, 385, 132, 127, 473, 256, 289]"
24,20.825,164.045,0,0,0,"[162, 217, 475, 513, 300, 166]"
25,21.4,115.085,0,0,0,"[253, 497, 123, 87, 115, 345, 296]"
26,17.305,65.07,0,0,0,"[454, 404, 541, 247, 75, 68, 198, 423, 274, 215]"
27,32.785,20.45,0,0,0,"[508, 164, 20, 530, 112, 130, 13, 352]"
28,80.945,23.45,0,0,0,"[276, 374, 478, 410, 293, 153, 579, 61, 516, 82, 76, 194, 149, 381, 392, 314, 383]"
29,64.33,73.035,0,0,0,"[329, 47, 243, 261, 409, 71, 197, 563, 272, 302, 200, 509, 73, 143, 335, 151, 56, 146, 558, 355, 459, 444, 591]"
30,75.37,124.45,0,0,0,"[388, 461, 187, 588, 549, 67, 257, 496, 1, 551, 304, 294]"
31,75.245,170.87,0,0,0,"[106, 393, 472, 104, 31, 2, 446, 80, 207]"
32,70.115,205.915,0,0,0,"[451, 420, 495, 102]"
33,74.795,235.235,0,0,0,"[283, 179, 145, 120, 5, 234, 560, 555, 574, 72, 131]"
34,119.678,229.372,0,0,0,"[27, 544, 305, 280]"
35,158.473,229.372,0,0,0,"[27, 427, 142, 232, 186, 448]"
36,158.473,184.283,0,0,0,"[27, 218, 324, 486, 242, 349]"
37,119.678,184.283,0,0,0,"[27, 356, 134, 343]"
38,148.32,155.245,0,0,0,"[281, 476, 334]"
39,122.505,125.75,0,0,0,"[416, 586, 592, 568, 15, 325, 553, 238, 514, 369, 535, 178, 135, 57, 477, 542, 394, 59]"
40,173.36,121.625,0,0,0,"[450, 419, 229, 384, 201]"
41,221.325,124.875,0,0,0,"[370, 521, 245, 414, 252, 254, 205, 589]"
42,203.865,168.69,0,0,0,"[319, 95, 211, 114, 43, 492, 467]"
43,184.055,195.885,0,0,0,"[449, 22, 429, 443, 99]"
44,206.82,234.89,0,0,0,"[150, 29, 445, 81, 144, 93, 398, 425, 327, 139, 362]"
45,181.43,271.3,0,0,0,"[128, 458, 83, 228, 323, 318, 354]"
46,174.875,311.06,0,0,0,"[562, 19, 581, 51, 312, 266, 193, 246]"
47,166.14,354.875,0,0,0,"[108, 546, 561, 386]"
48,221.005,342.12,0,0,0,"[413, 331, 326, 435, 590, 263]"
49,264.915,323.44,0,0,0,"[54, 559, 147, 493, 183, 284]"
50,262.085,262.465,0,0,0,"[543, 462, 177, 233, 567, 3, 282, 466, 480, 376]"
51,273.76,215.245,0,0,0,"[248, 465, 481, 10, 538, 273, 523, 400]"
52,271.48,154.72,0,0,0,"[511, 520, 422, 577, 251, 225, 547]"
53,273.255,114.555,0,0,0,"[180, 417, 357, 401, 321, 92, 455]"
54,275.6,67.46,0,0,0,"[498, 88, 578, 227, 192, 519, 576, 169]"
55,269.87,24.445,0,0,0,"[366, 34, 191, 512, 46, 382, 426, 11, 316, 307, 447, 341]"
56,223.005,22.01,0,0,0,"[557, 533, 402, 18, 213, 163, 494, 540, 380, 196, 25, 405, 224, 474, 482]"
57,205.625,62.17,0,0,0,"[408, 505, 524, 265, 124, 129, 570]"
58,173.885,24.44,0,0,0,"[65, 36, 526, 527, 85, 550, 583, 77, 403, 440, 407]"
