,x,y,comp_idx
0,25.0,866.0,[0]
1,45.81,845.85,[198]
2,55.55,866.0,"[512, 179, 539, 420, 153]"
3,65.08,825.06,"[23, 531, 147]"
4,51.82,801.5699999999999,[318]
5,75.78,795.87,[486]
6,105.7,795.4,"[460, 199]"
7,113.22,842.075,[173]
8,125.67,845.84,"[434, 252]"
9,135.93,865.5,"[70, 560, 293, 134]"
10,115.64,866.0,"[118, 16, 228, 7, 203]"
11,115.29,866.0,[13]
12,105.63,866.0,"[406, 363]"
13,165.68,815.82,"[558, 322, 216, 479, 43, 283, 162, 333]"
14,175.725,818.47,[238]
15,192.78,802.5450000000001,[573]
16,180.47500000000002,790.875,[509]
17,175.45,775.41,"[125, 379]"
18,176.63,756.18,"[45, 530, 571]"
19,195.82,755.8,[306]
20,196.28,749.68,"[328, 124, 218, 343, 122, 353]"
21,199.78,738.45,"[165, 245, 8, 111, 369, 58, 156, 220]"
22,218.24,737.4,[130]
23,218.51,732.24,[91]
24,226.65,713.94,"[106, 414, 64, 169, 229, 50, 557, 445]"
25,245.14,705.85,"[44, 382, 17, 298]"
26,255.59,665.91,[240]
27,292.0,645.45,"[68, 170, 374]"
28,292.0,621.705,[437]
29,265.55,605.86,"[463, 441]"
30,275.16999999999996,595.85,"[177, 513, 547]"
31,263.35,572.27,[51]
32,292.0,555.6,"[535, 295, 42, 532]"
33,243.55,541.31,[24]
34,245.3,535.63,"[33, 38, 160, 517, 172, 105, 500]"
35,249.36,519.47,"[260, 514, 209]"
36,248.08,515.14,"[255, 309, 424, 378]"
37,227.16500000000002,497.015,[217]
38,223.37,490.66499999999996,[446]
39,215.09,475.72,"[85, 345, 487, 544, 436, 357, 258, 462]"
40,245.21,465.83,"[12, 276]"
41,292.0,465.61,"[31, 398, 161, 39, 340]"
42,292.0,455.76,[262]
43,292.0,375.42,"[405, 163]"
44,271.29999999999995,355.07000000000005,[385]
45,255.68,375.19,[69]
46,232.095,353.555,[97]
47,235.78,325.81,[116]
48,245.83,315.64,"[137, 272]"
49,247.96,310.84,[376]
50,255.41,295.1,"[52, 53, 362]"
51,240.91,290.53499999999997,[569]
52,265.43,315.25,[212]
53,289.28,306.625,[440]
54,290.375,301.485,[325]
55,292.0,323.72,"[54, 206, 138]"
56,275.07,265.52,"[307, 40, 457]"
57,292.0,255.17,"[197, 305, 334]"
58,292.0,235.73,[367]
59,292.0,220.88,[316]
60,265.78999999999996,205.79,[87]
61,241.39499999999998,187.115,[81]
62,255.72,175.93,[204]
63,255.7,165.16,"[415, 233, 303, 311]"
64,233.61,153.44,[541]
65,197.43,150.64,"[552, 380, 107, 523, 149]"
66,185.1,175.12,"[336, 182]"
67,165.73,175.66,"[95, 77, 320, 180, 75]"
68,151.78,171.42000000000002,[533]
69,164.5,160.22500000000002,[101]
70,165.39,125.56,"[546, 428, 280, 225, 242]"
71,165.9,115.5,"[195, 247, 208, 317, 499, 476, 100, 79, 187]"
72,176.77,127.21000000000001,[56]
73,195.71,115.42,"[418, 167]"
74,205.8,55.4,"[80, 304]"
75,225.2,25.8,[519]
76,245.41,25.64,"[518, 189]"
77,255.82,25.19,"[263, 65]"
78,255.12,35.75,[132]
79,265.97,45.565,[282]
80,274.73,63.32,[574]
81,285.69,65.42,"[522, 402, 159, 548, 190]"
82,275.55,85.75999999999999,"[143, 485, 540]"
83,285.84,95.47,[393]
84,261.84,71.10499999999999,[308]
85,292.0,35.53,"[76, 454]"
86,292.0,25.51,[567]
87,175.59,35.22,"[248, 154]"
88,165.32,45.7,"[22, 426, 397, 66]"
89,141.89,25.0,[301]
90,125.72,25.37,"[477, 210, 528, 361]"
91,115.62,85.21000000000001,"[62, 561, 300, 429, 157]"
92,102.855,103.93,[6]
93,95.07,115.22,"[114, 115, 243, 90, 349, 470, 183]"
94,125.93,125.8,"[244, 538, 358, 341, 164, 231]"
95,109.26,163.0,"[559, 354, 314]"
96,105.55,175.18,"[273, 319]"
97,130.91,191.25,[48]
98,155.26,215.22,"[140, 215, 534]"
99,172.71499999999997,223.45499999999998,[339]
100,175.2,195.21,"[391, 265]"
101,211.32,190.665,[529]
102,235.28,215.07,"[386, 329, 219]"
103,251.285,242.13,[355]
104,215.27,245.26,[211]
105,195.17,245.57,"[188, 400, 299, 74, 196, 145]"
106,166.065,258.16999999999996,[286]
107,165.24,295.6,"[368, 323, 141, 15, 171, 563, 458, 112, 131]"
108,167.35500000000002,335.145,[47]
109,172.39,347.30499999999995,[32]
110,172.225,351.055,[347]
111,185.27,355.08,"[264, 127, 467, 464, 497]"
112,194.73,371.78,[291]
113,191.84,392.555,[108]
114,173.01,391.52,"[469, 419]"
115,155.595,395.0,[570]
116,150.55,369.40999999999997,[508]
117,138.23000000000002,372.73,[410]
118,125.78,365.74,"[60, 214, 30, 271, 71]"
119,113.64500000000001,348.555,[288]
120,94.64,359.21,"[222, 315]"
121,85.56,341.17,"[236, 117, 249, 494]"
122,70.95,334.71500000000003,[285]
123,61.375,316.62,[348]
