,x,y,type,side,board,comp_idx
0,8.5,8.5,1,0,0,[0]
1,29.355,25.635,0,0,0,"[269, 279, 199, 220, 201, 212, 228, 17, 138, 271, 13, 248, 200, 83, 282, 97, 140, 40, 90, 190, 98, 256, 65, 176]"
2,20.39,80.08,0,0,0,"[93, 179, 222, 268, 157, 66, 284, 247, 74, 294, 185, 110]"
3,40.09,97.4,0,0,0,"[109, 250, 76, 274, 252, 144, 287, 126]"
4,27.19,157.585,0,0,0,"[251, 169, 88, 159, 108, 20, 49, 7, 160, 211]"
5,28.56,207.145,0,0,0,"[298, 193, 25, 94, 150, 58, 307, 158, 118, 229, 92, 30, 149, 177, 240, 286, 139, 39, 288]"
6,87.045,215.525,0,0,0,"[291, 217, 309, 306, 113, 204, 174, 37, 198, 23, 71, 11, 296, 31, 266, 80]"
7,128.275,219.49,0,0,0,"[202, 44, 85, 166, 42, 81]"
8,164.29,206.515,0,0,0,"[305, 276, 100, 278, 57, 262, 22, 133, 163, 155, 119, 180, 171, 24, 51, 86, 87, 33, 232, 16, 122, 72]"
9,180.38,148.005,0,0,0,"[62, 60, 227, 258, 304, 183, 225, 106, 84, 95, 9, 61, 135, 196, 32]"
10,138.06,147.345,0,0,0,"[1, 236, 43, 5, 178, 194, 293, 213, 127, 241, 15, 48, 134, 104]"
11,85.8,164.005,0,0,0,"[168, 91, 146, 56, 209, 218, 99, 3, 303, 275, 132, 313, 297, 221, 89, 242, 112, 164, 210, 299, 103, 4, 78, 280, 277]"
12,85.825,120.295,0,0,0,"[181, 53, 259, 257, 216, 267, 73, 117]"
13,98.255,88.215,0,0,0,"[69, 141, 114, 55, 167, 187, 154, 111]"
14,125.595,85.175,0,0,0,"[243, 310, 295, 63, 64, 52, 151, 230, 215, 34, 115, 101, 68, 107, 283, 145, 148, 312, 292, 59, 308, 188, 137, 6, 234, 162]"
15,180.035,86.66,0,0,0,"[270, 125, 54, 205, 226, 246, 105, 36, 206, 191, 263, 184, 50, 301, 29, 41]"
16,178.72,29.815,0,0,0,"[96, 272, 197, 147, 14, 231, 235, 237, 128, 75, 189, 8, 285, 77, 143, 311, 102, 265, 260, 152, 67, 214, 45, 35, 192]"
17,127.725,29.94,0,0,0,"[136, 203, 142, 273, 170, 254, 131, 21, 207, 47, 123, 161, 290, 173, 82, 239, 12, 223, 153, 175, 129, 27, 244, 281, 121, 172, 255, 182, 289, 79, 124, 70]"
18,81.85,27.945,0,0,0,"[46, 219, 253, 26, 120, 233, 186, 10, 18, 38, 238, 302, 130, 28, 156, 264, 195, 208, 116, 245, 2, 300, 19, 165, 261, 249, 224]"
