,tl_x,tl_y,br_x,br_y,type,time
0,367.00,15.00,372.00,20.00,2,0.25
1,94.83,123.96,96.35,133.89,0,0.15093600000000001
2,30.29,0.75,34.76,2.90,0,0.09610499999999998
3,111.54,93.85,122.75,98.07,0,0.47306200000000004
4,20.13,123.65,27.56,127.53,0,0.288284
5,370.86,200.34,373.55,202.06,0,0.046268000000000004
6,269.51,132.01,272.63,133.04,0,0.032136
7,135.98,127.06,137.67,133.92,0,0.11593400000000001
8,117.65,159.94,118.65,163.52,0,0.0358
9,311.75,205.95,312.79,207.98,0,0.021112
10,340.22,160.63,343.43,164.30,0,0.117807
11,333.80,3.80,336.55,4.83,0,0.028325
12,351.34,226.19,354.04,238.47,0,0.33155999999999997
13,140.49,185.75,152.24,187.66,0,0.22442499999999999
14,173.95,45.88,175.36,46.88,0,0.0141
15,320.52,210.54,334.17,214.03,0,0.47638500000000006
16,5.30,225.97,14.29,227.85,0,0.169012
17,267.18,147.38,270.90,153.44,0,0.225432
18,3.40,110.68,4.45,118.40,0,0.08106
19,160.81,160.49,170.20,168.81,0,0.781248
20,97.40,35.48,98.72,36.62,0,0.015047999999999999
21,112.56,68.36,113.56,70.48,0,0.0212
22,70.30,20.66,83.33,26.69,0,0.785709
23,317.31,248.11,322.68,250.03,0,0.103104
24,320.59,80.06,322.61,85.06,0,0.10099999999999999
25,19.41,248.11,33.92,252.07,0,0.574596
26,140.35,230.56,146.74,231.90,0,0.085626
27,115.49,55.96,123.74,57.88,0,0.15839999999999999
28,320.16,0.42,321.65,3.59,0,0.047233
29,256.39,142.65,259.46,153.06,0,0.319587
30,40.53,220.09,49.28,228.91,0,0.7717499999999999
31,299.52,96.63,308.35,98.65,0,0.178366
32,329.00,199.08,338.30,202.02,0,0.27342
33,272.69,117.74,279.56,118.78,0,0.071448
34,170.60,130.26,174.15,132.23,0,0.069935
35,290.68,190.83,291.68,192.09,0,0.0126
36,180.10,10.54,187.92,22.70,0,0.950912
37,240.13,80.32,242.52,93.77,0,0.321455
38,302.00,99.64,313.61,105.41,0,0.6698969999999999
39,10.05,10.39,16.94,16.35,0,0.410644
40,34.81,237.59,49.53,245.00,0,1.0907520000000002
41,21.49,201.18,35.35,205.18,0,0.5544
42,319.68,109.84,324.46,110.89,0,0.05019
43,20.90,210.66,22.56,224.61,0,0.23156999999999997
44,180.80,170.17,182.26,183.89,0,0.20031200000000002
45,320.34,150.09,331.82,152.75,0,0.30536800000000003
46,350.74,30.32,361.37,37.42,0,0.75473
47,369.00,2.75,378.30,4.28,0,0.14229
48,130.41,60.28,131.64,63.07,0,0.034317
49,100.39,60.52,104.40,75.31,0,0.5930789999999999
50,270.10,250.94,272.15,261.31,0,0.21258499999999997
51,124.59,114.36,128.12,117.34,0,0.105194
52,123.13,139.33,137.96,146.00,0,0.989161
53,240.87,210.61,245.38,212.69,0,0.093808
54,350.82,120.31,352.27,129.63,0,0.13513999999999998
55,200.47,180.79,202.07,189.33,0,0.13663999999999998
56,310.71,70.17,325.09,71.26,0,0.15674200000000002
57,280.32,160.43,292.70,174.37,0,1.725772
58,319.10,241.99,321.26,243.90,0,0.041256
59,350.35,187.18,351.89,198.85,0,0.17971800000000002
60,190.43,170.19,191.60,172.75,0,0.029952
