,x,y,type,side,board,comp_idx
0,134.69,16.5,1,0,0,[0]
1,119.7,19.585,0,0,0,"[44, 243, 149, 189, 197, 212, 208, 141, 10, 318, 123]"
2,85.07,19.215,0,0,0,"[7, 175, 217, 105, 161, 36, 292, 254, 265, 80, 224, 82, 246, 46, 155, 214]"
3,54.5,18.105,0,0,0,"[38, 125, 301, 251, 131, 276, 192, 172, 96, 176, 191, 284, 263, 57, 235, 93, 271, 204, 298, 64, 245]"
4,18.18,18.05,0,0,0,"[287, 108, 231, 20, 104, 40, 53, 31, 210, 42]"
5,19.575,56.58,0,0,0,"[186, 124, 25, 306, 19, 47, 115, 216, 273, 50, 145, 201, 310, 55, 269, 134, 326, 61, 259, 9, 102, 181, 173, 261, 138, 132, 135]"
6,19.57,86.235,0,0,0,"[317, 249, 156, 248, 52, 85, 238, 23, 62, 5, 314, 75, 233, 297, 71, 163, 68]"
7,33.515,110.855,0,0,0,"[247, 130, 146, 289, 279, 196, 299, 309]"
8,16.42,121.47,0,0,0,"[73, 286, 312, 294, 37, 129, 267, 311, 33, 30, 228, 18, 109, 211]"
9,18.815,152.15,0,0,0,"[59, 250, 78, 22, 188, 322, 2, 90, 83, 121, 185, 89, 177, 17, 324, 27, 41, 162, 126]"
10,18.79,181.79,0,0,0,"[29, 215, 325, 219, 239, 112, 92, 15, 288, 195, 225, 170, 200, 56, 160, 119]"
11,53.075,183.285,0,0,0,"[21, 35, 48, 4, 302, 232, 315, 72, 222, 242, 81, 320, 272, 285, 150, 229, 182]"
12,79.335,183.29,0,0,0,"[39, 98, 99, 63, 113]"
13,116.28,176.995,0,0,0,"[199, 65, 205, 100, 169, 84, 13, 97, 87]"
14,119.265,139.775,0,0,0,"[291, 140, 159, 206, 151, 1, 255, 293, 304, 143, 14, 296, 6]"
15,120.04,113.335,0,0,0,"[274, 3, 227, 142, 308, 290]"
16,121.305,80.295,0,0,0,"[264, 32, 237, 54]"
17,115.295,52.915,0,0,0,"[321, 117, 60, 128, 295, 168, 190, 67, 154, 323, 88, 86, 91, 300, 148]"
18,82.965,56.675,0,0,0,"[179, 139, 152, 28, 144, 230, 74, 313, 280, 118, 226]"
19,53.32,51.595,0,0,0,"[180, 209, 43, 137, 220, 114, 283, 66, 166, 278, 223, 165, 183, 282, 69, 107, 187, 303, 167, 133, 218, 51, 153]"
20,54.585,88.25,0,0,0,"[122, 174, 221, 49, 305, 307, 58, 281, 110, 16, 193, 34, 164, 234, 207, 111, 202, 106]"
21,89.595,96.785,0,0,0,"[194, 95, 171, 116, 184, 260, 236, 252, 316, 158, 26, 157, 77]"
22,74.66,112.255,0,0,0,"[8, 253, 256, 203, 258, 268, 76, 198, 120, 45, 266]"
23,89.945,145.33,0,0,0,"[244, 240, 11, 275, 241, 136, 94, 319, 24]"
24,51.95,143.885,0,0,0,"[103, 12, 213, 79, 147, 178, 101, 270, 277, 262, 70, 257, 127]"
