,x,y,type,side,board,comp_idx
0,110.56,11.5,1,0,0,[0]
1,93.475,26.0,0,0,0,"[93, 70, 33, 44, 56, 60, 35, 111, 63, 164, 21, 34, 50, 51, 77, 121, 168, 20]"
2,91.54,66.14,0,0,0,"[72, 122, 57, 82, 26, 24, 14, 112, 89, 9, 52, 4, 74, 90, 3, 36, 118, 105, 30, 68, 156, 140, 103, 79, 87, 10, 148]"
3,94.54,112.89,0,0,0,"[133, 95, 32, 48, 102, 132, 39, 8, 18, 88, 166, 114, 75, 17, 129, 49, 31, 2, 116, 134, 43, 150, 142, 92, 104, 152, 66, 94, 99, 16, 23, 137]"
4,95.05,163.795,0,0,0,"[53, 126, 13, 91, 84, 69, 97, 155, 27, 80, 113, 38, 160, 139, 100, 98, 40, 106, 28, 83]"
5,62.94,162.185,0,0,0,"[6, 45, 119, 81, 62, 12]"
6,26.995,163.885,0,0,0,"[59, 117, 61, 101, 108, 159, 149, 54, 123, 165, 73, 163, 109, 58, 120, 151, 42, 135, 22, 15, 124, 141, 65]"
7,25.96,120.335,0,0,0,"[19, 130, 1, 5, 167, 131, 78, 154, 46, 47]"
8,43.605,97.64,0,0,0,"[157, 7, 11, 29, 158, 146, 162, 96, 127, 138]"
9,46.34,36.555,0,0,0,"[115, 64, 85, 25, 67, 110, 136, 143, 128, 37, 147, 144, 169, 125]"
10,25.54,22.155,0,0,0,"[76, 107, 161, 86, 55, 145, 153, 71, 41]"
