,tl_x,tl_y,br_x,br_y,type,time
0,15.00,341.24,20.00,346.24,1,0.25
1,390.51,70.79,398.82,77.82,0,0.584
2,460.34,0.87,464.42,4.37,0,0.143
3,0.00,257.58,9.06,264.60,0,0.636
4,130.17,260.82,131.30,264.87,0,0.046
5,381.89,230.41,387.31,243.89,0,0.731
6,267.94,307.08,268.95,310.55,0,0.035
7,330.41,300.90,332.01,310.52,0,0.154
8,456.28,237.34,467.04,243.60,0,0.674
9,410.48,50.56,421.64,51.93,0,0.153
10,263.12,142.75,271.44,146.60,0,0.32
11,380.90,330.62,386.57,331.70,0,0.061
12,350.60,300.17,353.74,311.26,0,0.348
13,470.00,238.60,472.91,250.78,0,0.354
14,150.18,270.87,161.11,274.34,0,0.379
15,10.60,330.24,24.21,337.60,0,1.002
16,137.96,282.24,140.68,283.31,0,0.029
17,447.84,248.69,459.33,249.77,0,0.124
18,251.53,148.37,255.22,150.72,0,0.087
19,131.79,289.44,138.92,299.11,0,0.689
20,0.00,294.58,11.90,296.24,0,0.198
21,280.26,130.49,284.89,132.71,0,0.103
22,190.20,180.22,192.46,182.31,0,0.047
23,384.42,178.61,385.54,179.64,0,0.012
24,240.31,90.80,241.94,92.24,0,0.023
25,230.38,290.12,235.58,295.28,0,0.268
26,80.93,60.92,82.01,65.92,0,0.054
27,427.45,295.49,430.31,301.95,0,0.185
28,200.77,190.61,209.21,197.36,0,0.57
29,310.43,150.11,312.82,157.65,0,0.18
30,90.65,170.28,92.33,179.02,0,0.147
31,310.51,60.27,318.14,70.78,0,0.802
32,360.89,140.46,364.16,141.49,0,0.034
33,133.52,86.76,136.07,91.03,0,0.109
34,130.40,10.65,134.01,16.51,0,0.212
35,179.97,102.45,182.16,104.30,0,0.041
36,70.06,200.88,125.77,245.18,0,24.68
37,0.00,317.12,9.29,329.25,0,1.127
38,170.12,210.11,171.75,211.96,0,0.03
39,360.93,210.56,374.76,211.56,0,0.138
40,30.62,320.32,42.10,327.91,0,0.871
41,420.80,280.59,422.69,281.69,0,0.021
42,400.29,90.60,403.26,101.91,0,0.336
43,470.00,280.67,475.40,281.74,0,0.058
44,241.43,296.14,242.57,298.58,0,0.028
45,465.71,199.66,472.24,204.17,0,0.295
46,10.38,260.46,15.16,274.00,0,0.647
47,0.00,279.83,4.16,290.01,0,0.423
48,380.89,250.84,390.24,251.85,0,0.094
49,210.61,230.83,212.11,231.92,0,0.016
50,130.29,320.05,131.84,321.47,0,0.022
51,410.77,260.81,424.30,262.19,0,0.187
52,230.80,114.32,236.99,127.85,0,0.838
53,215.96,169.01,220.05,177.92,0,0.364
54,123.60,252.76,132.87,253.92,0,0.108
55,420.88,70.42,426.78,72.15,0,0.102
56,437.74,220.65,442.15,227.16,0,0.287
57,50.38,40.22,60.15,53.64,0,1.311
58,310.36,90.83,313.64,98.81,0,0.262
59,351.61,183.36,352.66,184.54,0,0.012
60,138.33,249.48,140.49,251.10,0,0.035
61,127.72,85.39,131.74,88.95,0,0.143
62,165.58,39.06,168.55,52.44,0,0.397
63,340.09,320.13,346.79,325.73,0,0.375
64,360.29,250.93,361.43,252.65,0,0.02
65,144.97,45.60,145.99,56.55,0,0.112
66,140.00,279.91,142.48,281.76,0,0.046
67,448.97,286.86,451.04,295.20,0,0.173
68,160.72,50.85,162.03,56.74,0,0.077
69,460.90,210.49,463.25,212.39,0,0.045
70,366.85,305.67,371.44,307.06,0,0.064
71,240.22,260.44,254.37,269.74,0,1.316
72,140.10,200.80,143.34,203.38,0,0.084
73,300.41,150.31,301.92,165.11,0,0.223
74,217.20,98.68,220.92,106.41,0,0.288
75,260.15,50.79,262.02,53.12,0,0.044
76,346.26,158.51,360.06,167.95,0,1.303
77,220.15,50.92,222.14,51.92,0,0.02
78,250.41,120.56,257.35,123.29,0,0.189
79,280.69,160.74,282.44,172.51,0,0.206
80,20.62,264.25,33.26,266.85,0,0.329
81,330.82,187.67,332.18,188.75,0,0.015
82,228.52,73.47,237.91,85.03,0,1.085
83,309.08,300.17,320.13,312.42,0,1.354
84,220.17,260.35,227.36,265.59,0,0.377
85,440.68,0.74,447.82,6.45,0,0.408
86,241.89,282.33,245.81,291.31,0,0.352
87,140.45,50.53,142.24,59.85,0,0.167
88,390.86,200.16,399.94,208.76,0,0.781
89,0.58,270.72,4.44,271.86,0,0.044
90,20.75,160.36,23.54,163.82,0,0.097
91,461.85,279.68,462.87,288.89,0,0.094
92,0.00,251.19,5.70,252.19,0,0.057
93,350.66,190.53,351.98,191.72,0,0.016
94,276.43,318.04,284.71,319.23,0,0.099
95,180.54,50.16,181.54,52.35,0,0.022
96,90.48,110.34,91.71,113.17,0,0.035
97,141.12,282.96,142.15,284.18,0,0.013
98,70.49,170.62,79.21,181.35,0,0.936
99,451.71,180.96,457.86,185.77,0,0.296
100,229.19,85.28,236.43,95.93,0,0.771
101,215.00,58.39,228.17,61.94,0,0.468
102,30.71,10.82,31.95,20.52,0,0.12
103,280.64,100.10,293.30,109.00,0,1.127
104,440.51,70.67,441.90,72.34,0,0.023
105,40.06,120.12,48.45,122.39,0,0.19
106,244.51,301.46,245.71,315.51,0,0.169
107,300.81,260.24,306.51,264.54,0,0.245
108,428.54,245.85,443.39,251.65,0,0.861
109,240.43,290.50,241.61,291.70,0,0.014
110,470.84,220.09,479.07,230.43,0,0.851
111,120.67,70.31,126.80,82.14,0,0.725
112,460.57,160.22,472.84,164.49,0,0.524
113,370.93,190.32,383.28,192.60,0,0.282
114,210.30,130.33,213.57,133.30,0,0.097
115,240.67,340.27,244.67,341.60,0,0.053
116,340.13,200.75,349.27,213.42,0,1.158
117,400.44,80.32,402.23,84.61,0,0.077
118,210.47,50.74,213.28,52.04,0,0.037
119,10.33,310.22,21.98,311.95,0,0.202
120,400.08,20.88,402.60,26.51,0,0.142
121,259.69,135.67,269.40,138.24,0,0.25
122,19.48,283.94,32.11,286.12,0,0.275
123,460.86,120.87,475.05,123.86,0,0.424
124,120.73,330.08,128.66,334.64,0,0.362
125,340.11,30.91,348.72,31.91,0,0.086
126,406.56,218.55,412.84,220.38,0,0.115
127,50.61,70.80,59.08,83.42,0,1.069
128,50.62,340.77,56.68,354.67,0,0.842
129,290.44,250.50,298.39,255.11,0,0.366
130,334.71,180.13,344.38,194.15,0,1.356
131,470.00,260.85,472.46,261.88,0,0.025
132,237.71,135.31,242.11,148.26,0,0.57
133,200.51,110.35,203.84,111.37,0,0.034
134,230.29,30.13,231.29,39.18,0,0.091
135,240.05,324.54,243.14,325.67,0,0.035
136,340.10,290.37,341.94,294.63,0,0.078
137,440.85,60.33,455.27,62.10,0,0.255
138,286.90,313.99,292.96,317.18,0,0.193
139,50.15,220.71,58.56,226.98,0,0.527
140,200.29,70.93,203.67,72.46,0,0.052
141,260.65,30.16,261.98,32.05,0,0.025
142,279.65,136.36,289.81,140.22,0,0.392
143,268.64,298.76,273.06,305.79,0,0.311
144,393.54,212.77,403.90,214.74,0,0.204
145,221.43,68.81,224.08,76.50,0,0.204
146,420.59,90.09,421.92,101.41,0,0.151
147,290.69,150.07,292.83,164.53,0,0.309
148,419.17,209.20,431.76,221.46,0,1.544
149,154.91,58.35,156.02,61.97,0,0.04
150,280.31,300.07,287.55,304.07,0,0.29
151,367.03,181.30,369.72,183.90,0,0.07
152,360.78,50.20,362.06,63.40,0,0.169
