,x,y,type,side,board,comp_idx
0,343.5,15.5,1,0,0,[0]
1,303.055,37.02,0,0,0,"[310, 264, 233, 529, 301, 511, 447, 388]"
2,248.855,28.99,0,0,0,"[513, 361, 53, 133, 468, 21, 266, 3, 284, 154, 98, 449, 126, 210, 11, 117, 442, 270, 421, 385, 209]"
3,195.375,25.39,0,0,0,"[35, 198, 337, 499, 94, 73, 367, 329, 132, 79, 476, 403, 220]"
4,139.99,26.01,0,0,0,"[315, 197, 268, 205, 274, 358, 450, 91, 139, 457, 161, 213, 502, 272, 422, 72, 395, 107]"
5,87.64,28.975,0,0,0,"[490, 174, 164, 44, 441, 29, 52, 540, 128, 221, 495, 380, 27]"
6,28.64,28.645,0,0,0,"[37, 63, 290, 439, 304, 398, 241, 453, 261, 478, 180, 341, 189, 353, 276, 317, 527, 465, 188, 237, 111, 222, 131, 215, 168, 436, 409, 80, 196, 340]"
7,28.105,89.515,0,0,0,"[406, 464, 17, 102, 199, 328, 129, 460, 225, 289, 411, 295, 240, 371, 90, 81]"
8,79.715,78.835,0,0,0,"[542, 516, 33, 404, 89, 5, 415, 319, 262, 211, 418, 323, 114, 130, 324, 271]"
9,85.9,95.65,0,0,0,"[378, 263, 281, 475, 9, 482, 200, 351, 485]"
10,79.975,150.7,0,0,0,"[239, 18, 443, 85, 292, 227, 45, 433, 345, 293, 430, 116, 14, 494, 480, 338, 349, 182, 356, 318, 65, 505]"
11,26.62,149.955,0,0,0,"[159, 96, 489, 413, 41, 299, 507, 112, 178, 313, 4, 331, 320, 19, 359, 314, 431]"
12,16.03,208.94,0,0,0,"[521, 242, 452, 1, 39, 256]"
13,39.615,278.485,0,0,0,"[62, 247, 305, 405, 231, 219]"
14,90.29,267.78,0,0,0,"[346, 61, 75, 150, 253, 97, 207, 252, 347, 500, 455, 43, 497, 40, 537, 334, 184, 302, 286, 342]"
15,88.56,203.99,0,0,0,"[278, 311, 526, 377, 226, 87, 8, 386, 504, 454, 407, 142]"
16,131.935,223.055,0,0,0,"[269, 462, 425, 166, 370, 250, 193, 185, 532]"
17,156.695,201.45,0,0,0,"[512, 67, 93, 390, 309, 369, 416, 60, 285, 202, 78, 481, 134, 123, 445, 515]"
18,171.875,166.82,0,0,0,"[13, 16, 350, 496]"
19,210.715,196.11,0,0,0,"[206, 171, 491, 104, 140, 506, 368, 363, 50, 122, 344, 38, 249, 400]"
20,206.365,145.68,0,0,0,"[348, 214, 467, 518, 300, 149, 306, 208, 474, 217, 68, 86, 420, 71, 519, 531, 36, 423, 115, 55, 336, 509, 238]"
21,168.115,130.33,0,0,0,"[287, 82, 25, 424]"
22,129.375,143.645,0,0,0,"[31, 333, 448, 236, 294, 84, 232, 10, 483, 265, 141, 297, 22, 259, 157, 74, 59, 230, 273, 432, 26, 308, 137, 143, 179, 195, 192, 508, 212, 187, 246, 216]"
23,148.12,87.03,0,0,0,"[279, 235, 176, 534, 103, 438, 437, 275, 257, 105, 15, 138, 277, 501, 352, 510, 326, 523, 296, 191, 335, 364, 172, 402, 255, 48, 283, 469]"
24,178.4,62.495,0,0,0,[522]
25,206.335,86.57,0,0,0,"[229, 525, 181, 479, 325, 69, 389, 327, 119, 58, 165, 375, 396, 42, 408, 186, 382, 451, 248, 167, 535]"
26,259.215,90.295,0,0,0,"[110, 7, 514, 498, 471, 391, 76, 459, 429, 106, 144, 24, 360, 146, 322, 545, 173, 354, 541, 20]"
27,311.4,99.615,0,0,0,"[109, 251, 461, 267, 83, 536, 2, 291, 435, 148, 47, 254, 155, 357, 127, 530, 95, 463, 470, 136, 228, 151]"
28,319.745,155.095,0,0,0,"[393, 434, 158, 124, 203, 419, 486, 243, 414, 218, 169, 101]"
29,264.005,150.655,0,0,0,"[49, 298, 524, 23, 30, 234, 379, 428, 440, 477, 543, 162, 204, 152, 392, 57, 156, 339]"
30,270.095,209.755,0,0,0,"[387, 121, 316, 517, 244, 332, 397, 412, 365, 32, 120, 528, 135, 427, 544, 245, 493, 282]"
31,308.9,216.76,0,0,0,"[145, 51, 177, 147, 160, 92, 399, 410, 64, 472, 362, 34, 175, 170, 492, 384, 163, 444, 125, 343, 280, 260, 374, 6, 153, 321, 100]"
32,309.86,265.535,0,0,0,"[330, 456, 538, 372, 224, 56, 366, 183, 77, 70, 401, 539, 473, 417, 54, 383, 376, 46]"
33,258.36,265.845,0,0,0,"[426, 190, 88, 66, 303, 113, 223, 533, 108, 488, 28, 194]"
34,201.525,269.485,0,0,0,"[201, 487, 520, 307]"
35,145.78,269.595,0,0,0,"[381, 458, 355, 394, 288, 12, 446, 373, 99, 258, 484, 312, 503, 466, 118]"
