,x,y,comp_idx
0,585.0,25.0,[0]
1,208.94,249.0,"[165, 1]"
2,203.69,238.82,"[106, 67, 286, 92, 152, 374, 77, 346, 198]"
3,210.7,231.8,"[239, 177, 133]"
4,192.08,223.66,[313]
5,188.22,209.65,[221]
6,180.16,214.78,[16]
7,155.27,225.54,"[311, 50, 268, 290, 371, 180, 176, 206, 128, 110, 4, 79, 336, 349]"
8,152.4,240.13,"[389, 291, 42, 417, 276, 342, 103]"
9,143.51999999999998,249.0,"[249, 56]"
10,129.41,249.0,[281]
11,121.19,243.76,[109]
12,124.88,238.76,"[108, 75, 162, 119]"
13,105.205,249.0,[244]
14,75.4,249.0,[264]
15,75.63,225.84,[215]
16,106.47,215.39,[416]
17,135.95999999999998,205.3,[123]
18,135.61,175.84,[367]
19,112.525,181.60000000000002,[368]
20,95.18,182.6,[59]
21,105.89500000000001,162.64,[377]
22,111.455,152.41,[21]
23,86.78999999999999,153.26,"[220, 49]"
24,74.2,160.865,[339]
25,62.08,128.78,[10]
26,89.16,127.79,"[310, 365, 40, 197, 253, 211]"
27,115.87,118.71000000000001,[7]
28,116.16999999999999,118.71000000000001,[7]
29,122.9,92.33,[168]
30,151.35,81.42,[44]
31,162.02,100.89,"[94, 192, 68]"
32,175.98,105.59,[299]
33,168.12,121.17500000000001,[93]
34,181.525,124.97999999999999,[340]
35,201.965,121.775,[386]
36,205.3,148.36,"[86, 295]"
37,185.94,145.29000000000002,"[410, 194, 370]"
38,185.43,175.76,[84]
39,225.68,145.18,"[433, 402]"
40,235.37,125.94,"[45, 191, 117, 235]"
41,252.79000000000002,119.005,[430]
42,260.19,132.155,[301]
43,274.28999999999996,118.29,"[217, 140, 255, 319, 114, 12]"
44,286.23,124.36,"[265, 306]"
45,276.74,143.35,"[354, 360, 3, 144, 434, 393]"
46,300.15999999999997,175.0,[202]
47,321.845,157.165,[185]
48,327.57,182.0,"[74, 238, 196]"
49,343.19,181.26,[396]
50,323.06,198.56,"[369, 334]"
51,325.81,215.93,[141]
52,335.82,249.0,"[145, 137]"
53,276.71000000000004,220.74,"[418, 423]"
54,271.48,201.335,[378]
55,255.07,199.4,[344]
56,250.95,189.01,"[324, 31, 83, 395, 285, 401]"
57,239.94,198.96,"[121, 55, 153, 19, 260, 36, 329, 216, 190, 95, 41, 107, 317]"
58,255.23,225.53,"[29, 171, 404]"
59,235.66,249.0,[116]
60,262.78,100.15,[327]
61,252.115,95.84,[331]
62,253.255,73.125,[219]
63,251.26,60.65,[429]
64,239.85,41.43,"[58, 54, 361, 383, 225]"
65,215.61,25.0,[57]
66,185.92,25.33,[366]
67,175.33,25.34,"[158, 62, 242, 298]"
68,181.115,46.43,[348]
69,179.125,59.665,[405]
70,155.59,55.92,"[195, 379, 234, 279, 372]"
71,105.79,65.22,"[27, 387, 267]"
72,90.67,84.83,"[166, 296, 384, 2]"
73,79.03,73.85,"[149, 230, 53, 424, 275, 35, 101, 341]"
74,66.16499999999999,60.125,[364]
75,59.505,51.53,[80]
76,42.239999999999995,62.54,"[273, 105, 352, 51, 136, 323, 237, 167, 283, 392]"
77,25.0,66.82,[226]
78,25.0,82.07,[425]
79,38.019999999999996,91.57,"[399, 243, 81, 428, 224, 292, 304, 131]"
80,45.39,105.12,"[358, 60, 210, 65]"
81,25.83,115.41,"[154, 213]"
82,25.56,145.43,"[172, 122, 240]"
83,25.78,205.34,"[199, 223, 435]"
84,25.18,249.0,"[382, 411]"
85,145.38,126.13,"[72, 259]"
86,148.34,114.52,"[33, 193, 288, 178, 353, 96, 132, 85, 375, 69]"
87,153.97,113.76,"[414, 184]"
88,201.62,82.53999999999999,[209]
89,205.61,65.1,"[355, 407, 174, 214, 20, 269, 127, 271]"
90,265.05,25.4,"[398, 227]"
91,323.475,25.0,[229]
92,325.47,35.44,"[159, 277, 115]"
93,345.66,45.35,"[338, 147, 406]"
94,355.61,25.94,"[330, 30, 328]"
95,397.46,25.0,"[347, 409, 316, 318, 14]"
96,401.17,25.41,[73]
97,401.17,37.74,[73]
98,393.21,74.88,"[403, 182, 28, 87, 280, 254, 43, 437, 420]"
99,391.95,89.04,[148]
100,403.4,105.91,[15]
101,403.4,127.49000000000001,[15]
102,356.25,111.24000000000001,[315]
103,344.25,92.77,"[173, 394, 233, 422, 332, 351]"
104,335.54,125.05,[183]
105,311.09000000000003,106.445,[205]
106,291.21000000000004,92.77,[343]
107,275.64,95.46,"[438, 135, 26]"
108,275.73,85.39,"[408, 126, 207, 432, 263, 236, 99, 326, 307]"
109,355.85,155.91,[373]
110,385.3,196.12,[188]
111,396.8,196.12,[188]
112,425.39,185.79,"[289, 169]"
113,440.555,184.57999999999998,[18]
114,450.635,214.09,[359]
115,465.05,205.74,"[120, 266, 204, 113, 312, 419, 104, 251]"
116,449.76,235.28,[391]
117,461.80499999999995,245.57999999999998,[32]
118,464.94,240.06,[241]
119,474.51,249.0,"[390, 294, 293, 102, 356]"
120,486.21,249.0,[308]
121,488.02,236.77499999999998,[24]
122,511.57,249.0,"[66, 48, 397]"
123,510.65,203.01,"[287, 146, 385]"
124,515.5899999999999,179.67,[39]
125,515.5899999999999,165.45,[39]
126,530.85,165.45,[39]
127,530.85,179.67,[39]
128,536.3299999999999,136.93,"[322, 129, 250, 142, 82, 257, 309, 400]"
