,Unnamed: 0,x,y,type,side,board,comp_idx
0,0,253.16,8.5,2,0,0,[0]
1,1,222.625,34.8,0,0,0,"[66, 211, 136, 117, 167, 69, 91, 139, 50]"
2,2,203.805,20.775,0,0,0,"[11, 92, 36, 254, 95, 64, 222, 180, 119]"
3,3,203.115,61.27,0,0,0,"[132, 111, 268, 250]"
4,4,242.2,86.635,0,0,0,"[29, 121, 13, 263, 101, 127]"
5,5,222.31,123.625,0,0,0,"[177, 186, 193, 249, 256, 179, 140, 155, 4]"
6,6,182.4,107.995,0,0,0,"[56, 131, 259, 47, 35, 76, 164, 141, 202]"
7,7,147.075,118.14,0,0,0,"[187, 209, 19]"
8,8,110.965,115.27,0,0,0,"[82, 247, 83, 266]"
9,9,121.555,71.375,0,0,0,"[191, 118, 24, 122, 137, 33]"
10,10,162.81,66.84,0,0,0,"[273, 170, 86, 138, 71, 120, 129, 115]"
11,11,155.42,22.085,0,0,0,"[201, 231, 6, 67, 23, 130, 43, 212]"
12,12,110.225,22.48,0,0,0,"[169, 195, 72, 28, 181, 178, 31]"
13,13,73.02,68.83,0,0,0,"[162, 260, 269, 90, 30, 41, 208, 51]"
14,14,63.22,16.71,0,0,0,"[68, 77, 152, 220, 89, 133, 204]"
15,15,20.89,11.89,0,0,0,"[255, 274, 230, 103]"
16,16,16.07,44.875,0,0,0,"[1, 210, 128]"
17,17,21.435,95.015,0,0,0,"[38, 75, 239, 59, 114, 97, 12]"
18,18,12.71,139.165,0,0,0,"[145, 163, 218, 81]"
19,19,18.26,186.795,0,0,0,"[109, 160, 213, 172, 206]"
20,20,64.25,173.75,0,0,0,"[219, 159, 156, 265, 203, 54, 252, 73, 48]"
21,21,64.14,132.345,0,0,0,"[142, 166, 153, 108, 237, 168, 275, 258, 234, 183, 27]"
22,22,111.045,161.885,0,0,0,"[32, 21, 157, 241, 79, 216]"
23,23,152.165,163.555,0,0,0,"[182, 135, 80, 217, 151, 123]"
24,24,181.745,189.56,0,0,0,"[238, 14, 242]"
25,25,197.865,163.845,0,0,0,"[161, 87, 175, 116, 46, 189, 227, 185, 174, 236]"
26,26,249.3,185.635,0,0,0,"[257, 144]"
27,27,221.825,222.515,0,0,0,"[229, 85, 99, 5, 61, 246, 105]"
28,28,193.335,255.6,0,0,0,"[221, 25, 70, 100, 126, 244, 224]"
29,29,171.315,227.51,0,0,0,"[20, 176, 17, 53, 113]"
30,30,148.84,204.685,0,0,0,"[194, 207, 171, 18]"
31,31,110.43,204.495,0,0,0,"[214, 60, 112, 228, 198, 65, 7]"
32,32,69.64,232.39,0,0,0,"[200, 42, 188, 8]"
33,33,32.3,231.265,0,0,0,"[184, 96, 158, 63, 16]"
34,34,32.37,272.09,0,0,0,"[149, 58, 52, 34, 98, 45, 190]"
35,35,12.195,310.91,0,0,0,"[205, 55, 270, 264, 261]"
36,36,62.24,321.575,0,0,0,"[225, 22, 243, 10, 267, 40, 57, 150]"
37,37,81.37,282.455,0,0,0,"[102, 251, 94, 235, 78, 15]"
38,38,115.055,273.055,0,0,0,"[26, 74, 146, 196]"
39,39,121.335,247.9,0,0,0,"[147, 272, 44, 262]"
40,40,153.115,293.875,0,0,0,"[2, 134, 199, 223, 9, 192, 49, 143, 107, 148, 39]"
41,41,106.125,321.515,0,0,0,"[245, 173, 62, 154]"
42,42,143.84,331.785,0,0,0,"[125, 165, 253, 84, 233, 93, 110, 215]"
43,43,207.485,337.095,0,0,0,"[104, 106]"
44,44,241.0,320.96,0,0,0,"[226, 240, 3, 88]"
45,45,231.515,281.58,0,0,0,"[271, 232, 197, 124, 37, 248]"
