,x,y,type,side,board,comp_idx
0,224.4,271.5,1,0,0,[0]
1,196.305,264.755,0,0,0,"[87, 140, 369, 315, 207, 209, 320, 88, 265, 60, 345]"
2,179.585,257.53,0,0,0,"[161, 55, 348, 294, 298]"
3,158.42,233.135,0,0,0,"[264, 89, 344, 309, 223]"
4,199.85,216.585,0,0,0,"[226, 347, 256, 238, 128]"
5,195.185,184.89,0,0,0,"[164, 249, 115, 177]"
6,186.295,136.065,0,0,0,"[318, 246, 205, 80, 98, 229]"
7,149.66,138.79,0,0,0,"[203, 84, 168, 170, 329, 26, 354, 217, 361, 136, 110, 343, 357]"
8,144.845,177.125,0,0,0,"[269, 173, 163, 292, 135, 154]"
9,117.57,162.455,0,0,0,"[215, 36]"
10,117.16,135.54,0,0,0,"[338, 245, 306, 184, 213, 75, 160]"
11,125.265,106.51,0,0,0,"[270, 365, 359, 153, 262, 86, 17, 117, 191, 109, 322, 106, 253, 193, 63, 48]"
12,162.46,105.15,0,0,0,"[228, 13, 316, 8, 171, 358, 220, 144, 83, 311, 16, 102, 200]"
13,195.9,101.765,0,0,0,"[233, 18, 340, 342, 239, 363, 275, 156]"
14,203.235,87.065,0,0,0,"[105, 97, 85, 73, 2, 376, 72]"
15,202.27,54.96,0,0,0,"[11, 211, 261, 138, 141, 162, 151, 293, 47, 234, 35, 53]"
16,200.355,17.0,0,0,0,"[146, 78, 95, 319, 5, 192, 1, 112, 285, 349, 287]"
17,170.82,42.49,0,0,0,"[150, 134, 194, 297, 204, 186, 74, 31, 27, 113, 323, 317, 286]"
18,160.455,65.85,0,0,0,"[137, 227, 94, 259, 182, 251, 310, 272, 59, 326, 139, 181, 208, 44]"
19,147.05,19.88,0,0,0,"[77, 327, 76, 99, 235, 301]"
20,132.235,36.545,0,0,0,"[67, 124, 19, 268, 218, 337, 39]"
21,116.34,61.52,0,0,0,"[121, 368, 178, 374, 28, 351, 260]"
22,96.545,71.435,0,0,0,"[278, 107, 273, 221, 282]"
23,87.705,95.84,0,0,0,"[302, 276, 7, 29, 22, 336, 321]"
24,83.59,128.855,0,0,0,"[120, 24, 10, 100, 158, 341, 324, 133, 149, 15, 14, 127, 307, 175]"
25,88.58,167.84,0,0,0,"[79, 346, 258, 219, 195, 241, 42, 199]"
26,106.825,189.21,0,0,0,"[196, 21, 240]"
27,86.93,218.89,0,0,0,"[143, 33, 314, 291]"
28,120.65,230.005,0,0,0,"[188, 331, 237, 157]"
29,139.83,270.345,0,0,0,"[206, 375, 62, 49, 370, 71, 373]"
30,118.745,275.345,0,0,0,"[145, 34, 132, 159]"
31,95.455,266.91,0,0,0,"[155, 335, 296, 101, 250, 216]"
32,58.765,266.195,0,0,0,"[9, 12, 334, 350, 247, 37, 236, 103]"
33,18.585,273.835,0,0,0,"[210, 23, 189, 32, 295, 111, 305, 116]"
34,14.54,226.75,0,0,0,"[82, 281, 65, 174, 224, 152]"
35,47.275,226.185,0,0,0,"[129, 303, 356, 325, 214, 243, 367, 289, 312]"
36,45.795,187.715,0,0,0,"[248, 212, 198, 38, 366, 304]"
37,13.505,195.705,0,0,0,"[20, 6, 328, 58, 108, 201, 299, 271, 66, 131]"
38,19.905,152.965,0,0,0,"[68, 279, 179, 166, 197, 81, 123, 54, 91, 190, 64, 313, 283]"
39,54.015,150.685,0,0,0,"[230, 352, 45, 148, 165, 30, 104, 90]"
40,50.05,109.645,0,0,0,"[93, 187, 125, 372, 4, 255, 225]"
41,19.975,121.285,0,0,0,"[330, 3, 364, 130, 232, 244, 266, 290, 252, 231, 41, 69]"
42,19.96,90.725,0,0,0,"[339, 267, 96, 333, 118, 50, 169, 257, 332, 51, 274, 52]"
43,18.33,57.525,0,0,0,"[242, 114, 183, 308, 40, 172, 57]"
44,12.985,25.85,0,0,0,"[61, 119, 288, 284, 355]"
45,25.715,8.51,0,0,0,"[280, 142, 360]"
46,70.165,17.395,0,0,0,"[122, 56, 254, 353]"
47,94.915,29.36,0,0,0,"[126, 180, 25, 300, 277, 176, 70, 185, 202, 46]"
48,60.45,68.225,0,0,0,"[167, 147, 92, 362, 222, 371, 43, 263]"
