,x,y,type,side,board,comp_idx
0,22.5,14.5,1,0,0,[0]
1,29.615,29.845,0,0,0,"[23, 106, 167, 156, 33, 42, 141, 168, 62, 97, 154, 87, 143, 186, 56, 163, 79, 16, 72, 71, 4, 112, 6, 44, 136, 21, 173, 157, 70, 96, 176, 48, 120, 15]"
2,77.4,25.82,0,0,0,"[119, 110, 104, 174, 123, 109, 75, 146, 67, 86, 135]"
3,127.085,26.78,0,0,0,"[178, 52, 43, 25, 28, 180, 18, 40, 158, 9, 121, 189, 162, 115, 82, 142, 124, 103, 90, 64]"
4,113.68,75.055,0,0,0,"[30, 91, 125, 76, 137, 81, 177, 66, 164, 14, 134]"
5,67.78,82.97,0,0,0,"[80, 36, 181, 184, 49, 111, 26, 45, 118]"
6,29.91,76.71,0,0,0,"[2, 140, 54, 151, 11, 128, 39, 187, 165, 35, 98, 53, 99, 179, 130, 17, 188, 12, 55, 88, 58, 8, 84, 172, 89, 132, 152, 117, 31, 159, 105, 101, 29, 47]"
7,28.14,128.975,0,0,0,"[69, 175, 147, 127, 5, 77, 170, 129, 1, 166, 108, 139, 102, 107, 133, 27, 100, 183, 122, 169, 59, 155, 13, 74, 160, 93, 126, 34, 161, 7, 78, 114, 19, 22, 57, 95, 60, 92, 85]"
8,74.96,122.53,0,0,0,"[38, 3, 150, 116, 24, 63, 144, 149, 145, 61, 185, 131, 73, 182, 138, 153, 10, 32, 65]"
9,123.25,129.485,0,0,0,"[20, 83, 68, 148, 171, 37, 41, 50, 94, 113, 51, 46]"
