,tl_x,tl_y,br_x,br_y,type,side,step,time
0,8.00,662.00,13.00,667.00,2,0,0,0.25
1,818.24,237.44,822.45,248.58,1,0,0,0.469
2,463.90,601.14,467.41,602.63,1,0,0,0.052
3,699.54,300.25,704.08,311.16,1,0,0,0.495
4,352.63,316.17,364.37,320.92,1,0,0,0.558
5,710.88,591.16,712.24,596.84,0,0,0,0.094
6,400.55,320.17,403.75,321.74,0,0,0,0.055
7,518.16,586.19,519.09,586.69,0,0,0,0.006
8,40.69,530.37,85.41,588.88,0,0,0,26.341
9,90.16,520.20,94.56,523.41,0,0,0,0.151
10,280.94,570.84,282.58,574.08,0,0,0,0.063
11,830.71,140.76,851.74,180.96,0,0,0,8.575
12,440.74,510.60,447.27,518.65,0,0,0,0.55
13,180.41,530.24,188.33,536.75,0,0,0,0.535
14,230.50,150.85,236.96,158.91,0,0,0,0.545
15,433.39,156.55,435.97,168.72,0,0,0,0.35
16,360.70,576.95,361.93,578.86,0,1,0,0.029
17,40.27,290.84,98.49,340.57,0,0,0,29.102
18,420.47,130.71,422.54,132.04,0,0,0,0.032
19,110.16,610.80,155.58,642.80,0,0,0,14.628
20,790.88,240.19,793.40,243.44,0,0,0,0.092
21,650.20,500.14,653.31,504.64,0,0,0,0.153
22,150.11,240.29,192.22,261.66,0,0,0,9.061
23,280.63,200.55,281.77,201.77,0,0,0,0.018
24,140.49,560.69,148.68,561.74,0,0,0,0.089
25,653.22,115.52,656.47,117.05,0,0,1,0.054
26,570.74,160.07,621.29,196.07,0,0,1,18.309
27,60.17,370.76,71.06,372.26,0,0,0,0.168
28,620.70,10.75,625.61,16.53,0,0,0,0.301
29,500.39,670.66,503.08,676.02,0,0,0,0.16
30,280.32,420.66,320.34,475.02,0,0,0,21.918
31,201.25,513.08,203.04,515.97,0,0,0,0.06
32,780.89,655.41,786.56,660.38,0,0,0,0.297
33,110.88,370.94,113.28,374.23,0,0,0,0.089
34,660.28,420.91,733.05,446.17,0,0,0,18.461
35,304.58,328.97,317.81,330.15,0,1,0,0.16
36,240.25,320.24,277.78,363.18,0,0,0,16.244
37,630.91,670.50,634.09,672.96,0,0,0,0.086
38,390.57,130.41,392.64,131.66,0,0,0,0.03
39,799.19,636.09,801.67,639.19,0,1,0,0.086
40,440.14,370.71,441.09,371.21,0,0,0,0.006
41,320.93,60.69,324.10,71.11,0,1,0,0.362
42,120.58,260.58,121.85,262.91,0,0,0,0.037
43,332.38,307.83,334.08,308.53,0,0,0,0.014
44,340.28,350.75,380.29,370.87,0,0,0,8.108
45,504.77,110.24,509.17,113.36,0,0,1,0.147
46,580.17,20.87,621.26,42.85,0,0,0,9.098
47,400.14,510.21,427.01,567.70,0,0,0,15.617
48,790.07,590.44,791.66,591.31,0,0,0,0.016
49,20.83,10.59,40.84,62.12,0,0,0,10.466
50,550.67,310.57,594.99,374.09,0,0,0,28.343
51,850.71,280.79,856.48,285.86,0,0,0,0.308
52,412.71,162.34,420.71,168.90,0,0,0,0.544
53,12.29,487.59,18.04,492.68,0,0,0,0.308
54,280.79,620.84,284.06,622.38,0,0,0,0.055
55,400.14,192.18,402.56,195.45,0,0,0,0.089
56,557.44,463.27,560.57,465.84,0,0,0,0.088
57,510.22,130.47,512.85,140.50,0,0,1,0.294
58,440.14,220.94,441.13,221.44,0,0,0,0.006
59,225.20,572.89,233.37,577.40,0,0,0,0.382
60,568.41,108.85,572.94,112.01,0,1,1,0.153
61,770.19,340.34,811.54,403.91,0,0,0,26.477
62,750.09,620.62,751.54,626.75,0,0,0,0.107
63,660.58,540.18,661.08,541.16,0,0,0,0.008
64,60.57,30.38,69.69,36.22,0,0,0,0.55
65,690.73,20.12,705.36,21.56,0,1,0,0.215
66,759.72,51.93,762.91,53.62,0,0,0,0.059
67,20.71,110.53,29.37,120.94,0,0,0,0.933
68,520.17,126.73,521.02,128.36,0,0,1,0.019
69,151.47,553.38,153.12,556.51,0,0,0,0.061
70,180.87,450.55,182.25,453.66,0,0,0,0.052
71,562.16,103.56,562.67,104.55,0,0,1,0.008
72,810.52,620.31,811.03,621.23,0,0,0,0.007
73,440.47,100.72,444.94,103.91,0,0,0,0.152
74,90.67,60.08,95.05,70.64,0,0,0,0.494
75,160.55,360.31,166.23,365.33,0,0,0,0.3
76,320.49,10.35,325.05,13.50,0,0,0,0.153
77,350.59,380.33,396.83,428.63,0,0,0,22.479
78,700.39,30.62,701.43,36.95,0,1,0,0.085
79,490.10,320.18,494.67,323.32,0,0,0,0.153
80,280.59,90.92,355.56,153.94,0,0,0,47.435
81,60.61,484.58,61.11,485.67,0,0,0,0.009
82,270.17,454.72,271.19,458.77,0,1,0,0.053
83,140.38,230.61,145.99,235.55,0,0,0,0.292
84,372.56,197.23,373.11,198.25,0,0,0,0.009
85,734.05,629.70,734.55,630.62,0,0,0,0.007
86,340.07,510.86,344.61,514.02,0,0,0,0.153
87,510.35,110.11,517.08,111.39,0,0,1,0.09
88,370.18,600.30,374.61,603.51,0,0,0,0.152
89,0.57,60.35,1.45,62.03,0,0,0,0.02
90,340.46,650.69,353.00,652.93,0,0,0,0.288
91,680.40,630.65,688.46,637.13,0,0,0,0.542
92,770.89,80.44,776.53,85.41,0,0,0,0.295
93,550.14,650.85,553.25,655.40,0,1,0,0.155
94,346.58,604.08,351.60,609.86,0,0,0,0.307
95,160.71,380.57,200.76,420.57,0,0,0,16.14
96,45.07,483.11,48.27,487.70,0,0,0,0.161
97,790.78,470.46,792.77,471.75,0,0,0,0.03
98,450.07,130.34,464.74,136.90,0,0,1,0.982
99,160.92,600.61,211.27,628.72,0,0,0,14.24
100,550.69,110.31,551.19,111.26,0,0,1,0.008
101,600.38,270.64,602.47,271.98,0,0,1,0.032
102,391.56,365.86,397.14,370.12,0,0,0,0.25
103,436.36,154.77,439.55,156.28,0,0,0,0.053
104,780.11,290.80,783.44,291.98,0,0,0,0.043
105,90.36,260.39,95.05,262.85,0,1,0,0.123
106,610.28,220.83,639.59,266.58,0,0,1,13.544
107,750.09,350.57,763.96,354.53,0,1,0,0.561
108,699.61,327.56,700.60,328.11,0,0,0,0.007
109,610.51,200.44,613.69,202.95,0,0,1,0.087
110,500.55,340.47,540.56,398.09,0,0,0,23.227
111,647.34,111.98,649.77,115.24,0,0,1,0.089
112,77.17,250.77,84.14,264.01,0,0,0,0.963
113,850.06,390.57,851.02,391.12,0,0,0,0.007
114,707.16,649.17,708.16,650.42,0,0,0,0.016
115,535.54,633.53,538.80,636.04,0,0,0,0.089
116,470.15,280.35,472.60,283.60,0,0,0,0.089
117,30.89,290.54,31.47,291.49,0,1,0,0.008
118,430.25,430.22,436.79,438.19,0,0,0,0.545
119,730.32,320.11,732.01,323.26,0,1,0,0.063
120,720.56,571.76,727.26,579.79,0,1,0,0.562
121,776.29,34.78,782.81,42.80,0,0,0,0.547
122,610.67,350.27,684.87,401.44,0,0,0,38.122
123,636.35,110.04,639.87,111.75,0,0,1,0.065
124,660.25,100.61,666.70,108.53,0,0,1,0.535
125,730.31,120.58,738.38,127.08,0,1,0,0.544
126,174.44,506.17,177.71,510.46,0,0,0,0.153
127,460.55,460.42,461.09,461.33,0,0,0,0.008
128,740.25,630.83,752.50,645.70,0,0,0,1.866
129,225.42,26.33,231.87,34.29,0,1,0,0.537
130,590.31,610.12,593.47,611.82,0,0,0,0.059
131,286.04,9.72,288.55,13.00,0,0,0,0.092
132,770.67,130.11,793.94,174.93,0,0,0,10.564
133,180.45,310.61,186.50,311.71,0,0,0,0.07
134,260.42,630.80,270.75,639.18,0,0,0,0.891
135,502.07,574.89,503.15,575.39,0,1,0,0.007
136,535.64,67.52,537.74,68.79,0,0,0,0.03
137,180.27,540.06,209.56,580.27,0,0,0,11.898
138,421.90,373.54,425.17,378.04,0,0,0,0.161
139,80.07,470.52,131.18,491.04,0,0,0,10.549
140,620.77,430.28,633.90,441.89,0,0,0,1.559
141,550.51,150.13,553.68,151.73,0,1,1,0.056
142,700.73,90.94,704.00,93.43,0,0,1,0.089
143,425.95,234.30,430.32,235.96,0,0,0,0.078
144,390.12,30.83,435.92,78.81,0,0,0,22.119
145,690.19,70.39,691.88,73.62,0,0,0,0.064
146,710.47,600.06,732.26,673.14,0,0,0,16.143
147,403.69,368.82,404.72,369.32,0,1,0,0.007
148,240.26,370.50,241.27,385.44,0,0,0,0.196
149,470.83,10.51,492.81,59.79,0,0,0,10.98
150,404.95,191.22,408.06,193.79,0,0,0,0.088
151,440.96,247.81,444.21,249.44,0,1,0,0.058
152,485.20,565.76,488.46,567.34,0,0,0,0.056
153,804.63,644.83,808.08,652.53,0,0,0,0.289
154,0.94,520.31,5.88,526.07,0,0,0,0.302
155,721.65,564.23,723.22,565.05,0,0,0,0.015
156,758.95,58.87,759.69,60.56,0,0,0,0.018
157,505.10,647.35,507.57,650.54,0,0,0,0.088
158,80.77,410.21,154.83,468.69,0,0,0,43.486
159,730.20,390.33,730.93,391.97,0,0,0,0.017
160,304.74,599.32,309.32,602.56,0,0,0,0.158
161,230.49,560.78,231.28,562.42,0,0,0,0.018
162,500.94,560.32,502.53,563.44,0,0,0,0.059
163,411.19,387.73,414.31,390.17,0,0,0,0.083
164,500.35,290.30,503.62,291.99,0,0,0,0.06
165,460.60,140.90,468.16,143.39,0,0,1,0.196
166,660.50,670.38,662.11,671.10,0,0,0,0.014
167,382.77,189.52,388.52,194.50,0,0,0,0.301
168,650.66,300.46,652.63,301.69,0,0,0,0.028
169,425.81,365.22,426.31,366.30,0,0,0,0.009
170,260.30,290.43,261.29,291.01,0,1,0,0.007
171,350.28,230.62,396.19,274.26,0,0,0,20.166
172,440.73,380.27,487.79,432.97,0,0,0,24.959
