,tl_x,tl_y,br_x,br_y,type,time
0,2.00,361.00,7.00,366.00,1,0.25
1,73.41,297.42,85.28,312.07,0,1.739
2,270.17,128.82,278.02,129.92,0,0.086
3,40.27,40.23,44.84,53.99,0,0.629
4,70.13,200.16,71.21,204.67,0,0.049
5,296.95,317.23,310.51,319.84,0,0.354
6,120.81,250.08,122.24,260.37,0,0.147
7,100.33,80.73,108.61,84.49,0,0.311
8,80.64,90.06,101.14,138.78,0,9.985
9,230.45,220.34,236.91,233.93,0,0.878
10,90.67,290.34,100.93,301.54,0,1.149
11,70.81,20.83,80.53,23.21,0,0.231
12,150.77,330.17,153.62,345.08,0,0.425
13,301.91,192.98,303.07,195.50,0,0.029
14,160.46,236.12,161.82,237.16,0,0.014
15,108.67,270.78,115.84,273.46,0,0.192
16,292.39,270.34,293.62,271.83,0,0.018
17,150.18,210.15,155.45,215.62,0,0.288
18,334.05,197.25,338.74,201.75,0,0.211
19,20.67,30.84,31.53,36.85,0,0.653
20,290.93,180.43,299.64,183.29,0,0.249
21,260.28,180.15,261.45,183.66,0,0.041
22,308.16,216.54,312.05,217.63,0,0.042
23,308.16,174.34,317.65,180.32,0,0.568
24,270.23,170.17,276.88,171.48,0,0.087
25,121.69,234.05,125.98,236.88,0,0.121
26,27.53,112.66,32.67,114.53,0,0.096
27,175.79,245.77,190.45,248.26,0,0.365
28,290.29,160.11,292.07,172.37,0,0.218
29,18.99,81.06,23.51,95.63,0,0.659
30,160.34,60.51,161.75,71.38,0,0.153
31,230.33,90.25,244.89,93.59,0,0.486
32,277.96,119.02,292.77,121.15,0,0.315
33,34.80,33.68,48.71,39.50,0,0.81
34,294.70,96.66,301.18,98.22,0,0.101
35,25.21,131.78,27.25,134.35,0,0.052
36,0.78,250.68,3.01,258.09,0,0.165
37,110.49,301.62,112.11,306.23,0,0.075
38,334.05,247.51,335.19,251.33,0,0.044
39,40.60,190.43,46.25,198.62,0,0.463
40,95.94,302.33,98.93,309.23,0,0.206
41,0.93,0.09,6.72,1.09,0,0.058
42,0.52,270.63,10.04,272.75,0,0.202
43,140.74,10.71,145.39,19.79,0,0.422
44,290.11,40.15,334.23,61.82,0,9.561
45,320.58,200.45,327.96,202.74,0,0.169
46,170.44,280.60,174.77,282.49,0,0.082
47,0.14,160.62,1.61,165.28,0,0.069
48,182.30,198.05,195.39,207.46,0,1.232
49,334.05,214.23,335.77,215.75,0,0.026
50,280.59,229.58,286.91,240.95,0,0.719
51,40.51,10.75,48.49,12.17,0,0.113
52,0.58,60.34,4.21,61.51,0,0.042
53,170.12,233.45,173.50,234.87,0,0.048
54,128.87,255.83,134.62,258.30,0,0.142
55,40.48,260.53,41.64,273.75,0,0.153
56,164.35,236.43,171.76,248.95,0,0.928
57,33.52,114.96,45.73,127.68,0,1.553
58,100.91,240.21,102.01,241.21,0,0.011
59,250.08,360.69,264.14,362.12,0,0.201
60,257.38,279.70,262.32,281.50,0,0.089
61,180.31,210.37,182.75,219.00,0,0.211
62,320.46,270.55,324.00,277.73,0,0.254
63,111.26,253.73,112.62,254.86,0,0.015
64,150.74,190.09,152.00,202.90,0,0.161
65,247.50,169.33,249.03,174.46,0,0.078
66,304.95,124.56,305.95,138.78,0,0.142
67,260.69,50.07,267.75,52.39,0,0.164
68,334.05,84.39,337.84,85.82,0,0.054
69,68.28,89.69,72.57,103.67,0,0.6
70,90.67,220.64,99.81,230.74,0,0.923
71,250.25,230.80,252.65,234.68,0,0.093
72,278.92,275.67,292.34,281.70,0,0.809
73,301.67,229.54,310.67,234.54,0,0.45
74,192.71,240.01,194.53,247.53,0,0.137
75,273.82,248.36,276.65,253.99,0,0.159
76,324.48,210.97,331.13,214.15,0,0.211
77,180.94,40.26,183.93,41.77,0,0.045
78,34.37,90.55,46.09,91.57,0,0.12
79,150.90,264.73,157.38,269.17,0,0.288
80,80.22,30.07,82.31,33.96,0,0.081
81,36.54,133.12,46.28,145.63,0,1.218
82,26.80,64.09,28.34,71.53,0,0.115
83,70.89,120.53,71.90,130.78,0,0.104
84,130.87,290.70,141.29,301.40,0,1.115
85,330.94,10.47,337.62,13.98,0,0.234
86,116.91,282.52,129.28,286.45,0,0.486
87,200.35,20.08,203.42,33.53,0,0.413
88,130.65,269.81,131.68,270.85,0,0.011
89,160.08,270.19,161.42,276.06,0,0.079
90,34.12,55.07,36.06,58.15,0,0.06
91,132.04,284.07,134.88,285.72,0,0.047
92,48.27,99.14,49.61,104.64,0,0.074
93,220.14,0.32,222.62,10.53,0,0.253
94,0.33,140.26,12.08,149.20,0,1.05
95,210.76,280.35,215.28,287.05,0,0.303
96,230.19,260.76,235.07,263.31,0,0.124
97,295.57,274.22,303.92,275.46,0,0.104
98,160.45,240.49,161.46,251.69,0,0.113
99,260.23,320.48,261.26,327.01,0,0.067
100,100.81,70.34,110.06,79.21,0,0.82
101,323.60,215.94,337.02,230.65,0,1.974
102,220.33,300.31,222.30,313.93,0,0.268
103,260.76,130.85,267.14,138.49,0,0.487
104,329.29,276.00,331.71,285.10,0,0.22
105,282.82,51.86,284.00,53.60,0,0.021
106,309.24,278.75,311.09,280.10,0,0.025
107,190.12,310.26,204.40,316.89,0,0.947
108,294.66,166.42,303.92,167.52,0,0.102
109,0.15,70.73,1.44,73.06,0,0.03
