,name,tl_x,tl_y,br_x,br_y,step,array,type,sub_type,center,side,enable,board,offset_x,offset_y,z
0,name,11,0,16,5,1,0,7,0,0,0,1,0,0,0,0
1,name,30.51,320.78,31.79,333.99,1,0,0,0,0,0,1,0,0,0,0
2,name,90.2,360.28,100.5,372.62,1,0,0,0,0,0,1,0,0,0,0
3,name,170.47,30.25,174.67,32.65,1,0,0,0,0,0,1,0,0,0,0
4,name,200.79,340.39,206.41,344.14,1,0,0,0,0,0,1,0,0,0,0
5,name,210.64,60.25,220.4,61.48,1,0,0,0,0,0,1,0,0,0,0
6,name,30.28,150.68,32.62,151.83,1,0,0,0,0,0,1,0,0,0,0
7,name,192.51,76.49,194.28,77.55,1,0,0,0,0,0,1,0,0,0,0
8,name,44.7,311.12,51.26,314.38,1,0,0,0,0,0,1,0,0,0,0
9,name,170.69,240.85,173.62,254.72,1,0,0,0,0,0,1,0,0,0,0
10,name,10.58,370.77,16.1,380.15,1,0,0,0,0,0,1,0,0,0,0
11,name,50.63,192.33,55.74,193.52,1,0,0,0,0,0,1,0,0,0,0
12,name,240.31,410.79,250.15,411.9,1,0,0,0,0,0,1,0,0,0,0
13,name,49.12,317.04,55.94,330.65,1,0,0,0,0,0,1,0,0,0,0
14,name,9.57,161.5,17.83,162.79,1,0,0,0,0,0,1,0,0,0,0
15,name,110.41,230.62,123.96,232.66,1,0,0,0,0,0,1,0,0,0,0
16,name,67.58,312.9,69.72,315.91,1,0,0,0,0,0,1,0,0,0,0
17,name,70.24,290.87,126.61,321.01,1,0,0,0,0,0,1,0,0,0,0
18,name,210.34,100.11,217.15,102.27,1,0,0,0,0,0,1,0,0,0,0
19,name,110.63,360.88,113.4,365.48,1,0,0,0,0,0,1,0,0,0,0
20,name,30.53,200.46,32,206.27,1,0,0,0,0,0,1,0,0,0,0
21,name,53.96,121.66,55.64,123.46,1,0,0,0,0,0,1,0,0,0,0
22,name,140.78,400.73,151.91,407.39,1,0,0,0,0,0,1,0,0,0,0
23,name,130.8,70.63,135.75,76.92,1,0,0,0,0,0,1,0,0,0,0
24,name,10.14,310.32,14.79,319.74,1,0,0,0,0,0,1,0,0,0,0
25,name,0.06,120.32,6.17,125.56,1,0,0,0,0,0,1,0,0,0,0
26,name,140.52,240.59,147.65,241.7,1,0,0,0,0,0,1,0,0,0,0
27,name,10.13,230.72,23.93,232.97,1,0,0,0,0,0,1,0,0,0,0
28,name,138.95,89.93,146.45,100.36,1,0,0,0,0,0,1,0,0,0,0
29,name,130.06,270.36,133.75,278.4,1,0,0,0,0,0,1,0,0,0,0
30,name,250.47,50.68,257.88,52.24,1,0,0,0,0,0,1,0,0,0,0
31,name,200.86,0.75,204.29,15.09,1,0,0,0,0,0,1,0,0,0,0
32,name,136.69,86.46,138.24,93.8,1,0,0,0,0,0,1,0,0,0,0
33,name,100.6,390.28,114.75,398.72,1,0,0,0,0,0,1,0,0,0,0
34,name,10.36,107.08,14.17,117.62,1,0,0,0,0,0,1,0,0,0,0
35,name,63.28,332.77,64.29,334,1,0,0,0,0,0,1,0,0,0,0
36,name,70.47,80.39,83.11,83.32,1,0,0,0,0,0,1,0,0,0,0
37,name,20.25,170.57,21.4,171.58,1,0,0,0,0,0,1,0,0,0,0
38,name,100.38,190.24,104.84,193.68,1,0,0,0,0,0,1,0,0,0,0
39,name,167.78,70.81,172.69,75.22,1,0,0,0,0,0,1,0,0,0,0
40,name,0.68,80.15,4.79,86.84,1,0,0,0,0,0,1,0,0,0,0
41,name,220.35,70.46,221.87,77.08,1,0,0,0,0,0,1,0,0,0,0
42,name,210.36,140.31,215.81,141.56,1,0,0,0,0,0,1,0,0,0,0
43,name,30.47,250.75,37.47,254.97,1,0,0,0,0,0,1,0,0,0,0
44,name,220.54,230.31,230.42,234.06,1,0,0,0,0,0,1,0,0,0,0
45,name,100.67,180.6,102.04,183.12,1,0,0,0,0,0,1,0,0,0,0
46,name,130.56,360.84,139.96,374.81,1,0,0,0,0,0,1,0,0,0,0
47,name,40.8,160.06,42.59,164.61,1,0,0,0,0,0,1,0,0,0,0
48,name,207.18,165.04,210.93,173.9,1,0,0,0,0,0,1,0,0,0,0
49,name,130.48,400.94,137.09,411.23,1,0,0,0,0,0,1,0,0,0,0
50,name,51.35,280.55,62.73,293.95,1,0,0,0,0,0,1,0,0,0,0
51,name,70.56,100.87,95.08,137.2,1,0,0,0,0,0,1,0,0,0,0
52,name,190.1,360.16,204.57,361.55,1,0,0,0,0,0,1,0,0,0,0
53,name,54.3,207.72,55.74,210.18,1,0,0,0,0,0,1,0,0,0,0
54,name,130.93,160.69,135.97,162.3,1,0,0,0,0,0,1,0,0,0,0
55,name,230.87,170.13,231.88,177.67,1,0,0,0,0,0,1,0,0,0,0
56,name,90.42,330.08,100.15,332.84,1,0,0,0,0,0,1,0,0,0,0
57,name,237.87,358.88,239.08,368.25,1,0,0,0,0,0,1,0,0,0,0
58,name,64.4,319.82,68.4,324.26,1,0,0,0,0,0,1,0,0,0,0
59,name,190.87,180.28,202.72,182.17,1,0,0,0,0,0,1,0,0,0,0
60,name,229.18,70.26,236.45,73.08,1,0,0,0,0,0,1,0,0,0,0
61,name,217.96,120.48,228.04,122.37,1,0,0,0,0,0,1,0,0,0,0
62,name,76.33,174.47,82.51,175.85,1,0,0,0,0,0,1,0,0,0,0
63,name,38.93,330.21,42.75,337.37,1,0,0,0,0,0,1,0,0,0,0
64,name,150.54,40.13,161.94,48.36,1,0,0,0,0,0,1,0,0,0,0
65,name,248.58,332.94,255.98,334.78,1,0,0,0,0,0,1,0,0,0,0
66,name,220.75,20.12,232.76,30.25,1,0,0,0,0,0,1,0,0,0,0
67,name,3.62,181,4.75,187.8,1,0,0,0,0,0,1,0,0,0,0
68,name,208.9,87.09,215.85,92.35,1,0,0,0,0,0,1,0,0,0,0
69,name,53.46,131.91,59.57,140.42,1,0,0,0,0,0,1,0,0,0,0
70,name,40.2,90.46,41.96,92.23,1,0,0,0,0,0,1,0,0,0,0
71,name,173.05,62.87,184.51,67.4,1,0,0,0,0,0,1,0,0,0,0
72,name,210.62,330.81,217.97,340.24,1,0,0,0,0,0,1,0,0,0,0
73,name,150.36,80.93,152.45,84.7,1,0,0,0,0,0,1,0,0,0,0
74,name,53.23,200.82,67.75,203.82,1,0,0,0,0,0,1,0,0,0,0
75,name,231.35,154.26,233.01,166.87,1,0,0,0,0,0,1,0,0,0,0
76,name,20.86,190.37,21.86,195.57,1,0,0,0,0,0,1,0,0,0,0
77,name,160.71,10.2,168.13,12.44,1,0,0,0,0,0,1,0,0,0,0
78,name,110.75,400.33,112.54,412.76,1,0,0,0,0,0,1,0,0,0,0
79,name,248.58,338.48,250.72,339.6,1,0,0,0,0,0,1,0,0,0,0
80,name,181.58,69.49,185.89,72.41,1,0,0,0,0,0,1,0,0,0,0
81,name,248.58,348.76,261.3,349.88,1,0,0,0,0,0,1,0,0,0,0
82,name,140.15,290.38,153.2,295.29,1,0,0,0,0,0,1,0,0,0,0
83,name,83.84,145.9,86.75,148.76,1,0,0,0,0,0,1,0,0,0,0
84,name,230.59,330.44,242.43,331.44,1,0,0,0,0,0,1,0,0,0,0
85,name,140.33,50.2,142.72,63.78,1,0,0,0,0,0,1,0,0,0,0
86,name,180.84,90.68,184.77,93.21,1,0,0,0,0,0,1,0,0,0,0
87,name,130.3,30.32,132.2,34.11,1,0,0,0,0,0,1,0,0,0,0
88,name,60.28,340.55,74.59,351.78,1,0,0,0,0,0,1,0,0,0,0
89,name,105.54,61.8,107.66,75.94,1,0,0,0,0,0,1,0,0,0,0
90,name,49.2,214.51,52.04,219.45,1,0,0,0,0,0,1,0,0,0,0
91,name,200.24,300.27,202.27,305.57,1,0,0,0,0,0,1,0,0,0,0
92,name,70.33,280.27,74.37,290.44,1,0,0,0,0,0,1,0,0,0,0
93,name,110.51,50.92,121.09,52.91,1,0,0,0,0,0,1,0,0,0,0
94,name,90.36,400.94,91.94,406.71,1,0,0,0,0,0,1,0,0,0,0
95,name,120.34,330.3,121.65,334.61,1,0,0,0,0,0,1,0,0,0,0
96,name,184.12,95.07,186.52,109.13,1,0,0,0,0,0,1,0,0,0,0
97,name,10.24,140.83,20.39,154.08,1,0,0,0,0,0,1,0,0,0,0
98,name,190.59,130.15,198.74,136.54,1,0,0,0,0,0,1,0,0,0,0
99,name,210.27,320.39,214.58,321.7,1,0,0,0,0,0,1,0,0,0,0
100,name,39.61,191.57,47.66,192.6,1,0,0,0,0,0,1,0,0,0,0
