,tl_x,tl_y,br_x,br_y,type,time
0,169.73,165.73,174.73,170.73,1,0.25
1,294.00,122.46,295.47,136.85,0,0.212
2,254.21,27.31,258.40,29.38,0,0.087
3,204.13,104.77,206.81,107.45,0,0.072
4,282.00,70.39,283.26,78.91,0,0.107
5,0.42,20.87,4.22,22.94,0,0.079
6,230.20,42.59,231.45,49.03,0,0.081
7,99.83,149.41,102.04,150.98,0,0.035
8,257.71,172.73,270.51,173.75,0,0.131
9,83.09,126.80,84.09,134.12,0,0.073
10,162.35,0.00,173.88,1.16,0,0.134
11,19.72,143.59,28.01,144.76,0,0.097
12,0.34,120.47,2.25,126.31,0,0.112
13,294.00,153.11,300.96,160.79,0,0.535
14,166.02,11.25,180.05,13.26,0,0.282
15,75.97,26.98,90.12,35.77,0,1.244
16,75.49,163.45,87.44,164.51,0,0.127
17,273.42,139.36,284.53,151.71,0,1.372
18,268.06,92.31,270.89,99.35,0,0.199
19,104.36,39.80,112.29,42.82,0,0.239
20,134.79,9.03,146.60,10.50,0,0.174
21,219.25,148.58,220.28,162.49,0,0.143
22,221.19,125.24,226.65,127.28,0,0.111
23,183.74,138.62,184.80,142.94,0,0.046
24,191.03,125.97,192.42,133.51,0,0.105
25,285.90,135.06,287.13,147.64,0,0.155
26,109.50,172.73,114.18,174.58,0,0.087
27,150.81,70.45,154.34,78.86,0,0.297
28,253.11,0.00,258.58,7.12,0,0.389
29,289.13,147.74,303.35,149.42,0,0.239
30,55.40,31.24,62.23,33.47,0,0.152
31,100.63,90.50,111.37,102.89,0,1.331
32,206.24,4.97,211.81,6.38,0,0.079
33,243.02,130.89,244.31,141.66,0,0.139
34,72.88,101.21,74.10,112.64,0,0.139
35,196.87,0.00,203.59,2.75,0,0.185
36,201.23,152.89,202.26,167.03,0,0.146
37,160.11,50.86,161.35,61.81,0,0.136
38,32.28,139.38,34.40,152.07,0,0.269
39,31.61,157.96,45.48,169.55,0,1.608
40,150.86,57.98,151.86,69.27,0,0.113
41,226.13,19.09,229.34,24.80,0,0.183
42,30.33,80.31,36.26,89.96,0,0.572
43,101.33,164.78,103.21,177.56,0,0.24
44,288.18,118.98,291.90,121.29,0,0.086
45,222.60,26.25,226.59,33.64,0,0.295
46,267.12,121.55,277.31,124.21,0,0.271
47,270.17,110.20,274.35,115.76,0,0.232
48,129.11,24.74,130.12,31.16,0,0.065
49,212.62,68.30,226.06,69.30,0,0.134
50,125.06,120.29,127.14,127.75,0,0.155
51,51.95,57.14,57.90,66.88,0,0.58
52,221.26,0.00,229.57,1.10,0,0.091
53,9.91,120.52,11.12,125.90,0,0.065
54,229.69,26.89,241.56,28.37,0,0.176
55,20.06,170.55,21.77,182.46,0,0.204
56,17.93,16.46,22.60,27.71,0,0.525
57,294.00,171.35,305.72,175.36,0,0.47
58,140.57,21.41,147.76,24.04,0,0.189
59,40.18,110.71,48.26,115.47,0,0.385
60,117.87,165.45,121.12,175.07,0,0.313
61,160.67,3.45,163.37,4.80,0,0.036
62,290.39,60.56,301.87,69.33,0,1.007
63,120.24,50.36,121.49,60.99,0,0.133
64,169.37,172.73,173.22,178.07,0,0.206
65,209.47,54.06,213.53,61.97,0,0.321
66,6.94,129.65,11.48,135.50,0,0.266
67,29.86,154.20,33.94,155.41,0,0.049
68,260.90,10.07,267.20,12.70,0,0.166
69,209.59,27.75,210.77,29.27,0,0.018
70,57.49,162.23,71.55,163.44,0,0.17
71,280.17,135.03,282.53,137.43,0,0.057
72,220.43,110.41,227.53,112.37,0,0.139
73,150.54,0.92,153.82,6.32,0,0.177
74,30.22,50.74,39.36,64.41,0,1.249
75,227.28,98.08,238.40,107.88,0,1.09
76,45.23,93.20,46.96,96.86,0,0.063
77,291.91,99.67,294.52,105.31,0,0.147
78,75.88,0.00,82.58,5.73,0,0.384
79,90.70,30.14,93.28,31.53,0,0.036
80,83.98,39.35,91.08,42.80,0,0.245
81,18.09,145.34,23.01,147.27,0,0.095
82,140.09,50.28,143.86,56.41,0,0.231
83,100.39,70.46,102.80,74.04,0,0.086
84,180.48,50.39,200.55,103.20,0,10.599
85,264.15,92.23,266.88,93.31,0,0.029
86,155.30,136.38,159.91,141.23,0,0.224
87,67.38,39.49,69.07,51.50,0,0.203
88,52.65,150.36,53.87,154.25,0,0.047
89,120.92,40.58,134.43,46.33,0,0.777
90,115.38,34.05,116.40,43.84,0,0.1
91,80.79,160.15,85.32,161.64,0,0.067
92,252.29,39.64,264.69,42.29,0,0.329
93,12.31,115.46,13.62,127.23,0,0.154
94,281.48,109.15,282.65,116.07,0,0.081
95,147.60,150.84,150.18,158.03,0,0.186
96,131.68,162.32,133.28,169.81,0,0.12
97,130.09,110.87,134.13,115.19,0,0.175
98,59.49,16.65,62.43,24.88,0,0.242
99,122.45,172.73,130.62,184.30,0,0.945
100,172.67,21.51,182.24,22.75,0,0.119
101,135.65,0.00,149.56,1.10,0,0.153
102,89.03,144.30,91.75,145.84,0,0.042
103,39.36,119.98,49.04,130.93,0,1.06
104,0.00,99.23,13.65,104.63,0,0.737
105,235.70,7.10,236.70,10.21,0,0.031
106,160.51,90.68,167.09,92.53,0,0.122
107,247.80,90.39,249.66,91.66,0,0.024
108,259.27,133.98,271.50,135.22,0,0.152
109,181.77,44.03,184.63,50.11,0,0.174
110,115.22,138.67,123.29,143.76,0,0.411
111,31.92,17.58,33.38,23.73,0,0.09
112,220.79,160.44,228.59,167.33,0,0.537
113,85.89,7.97,95.85,17.99,0,0.998
114,105.90,163.30,107.73,173.23,0,0.182
115,283.32,87.04,284.72,101.24,0,0.199
116,196.31,142.70,197.54,144.99,0,0.028
117,80.64,60.29,87.06,63.72,0,0.22
118,141.82,60.31,143.17,61.65,0,0.018
119,38.88,6.53,40.40,11.44,0,0.075
120,202.57,113.82,204.16,124.37,0,0.168
121,115.68,147.18,119.84,151.81,0,0.193
122,120.56,70.77,128.40,72.97,0,0.172
123,12.72,91.27,15.57,93.76,0,0.071
124,217.79,15.74,221.22,28.94,0,0.453
125,280.13,170.69,291.03,173.33,0,0.288
126,210.00,30.33,212.74,37.44,0,0.195
127,173.16,126.31,178.67,127.70,0,0.077
128,79.67,164.82,91.95,166.84,0,0.248
129,240.59,100.92,244.53,109.78,0,0.349
130,255.53,153.20,266.92,161.77,0,0.976
131,235.75,18.05,238.24,21.67,0,0.09
132,146.39,38.64,161.21,46.65,0,1.187
133,103.55,120.32,109.18,128.23,0,0.445
134,208.16,118.66,213.05,129.13,0,0.512
135,120.99,19.98,128.98,22.83,0,0.228
136,139.03,149.04,143.50,162.26,0,0.591
137,43.58,116.20,56.67,119.19,0,0.391
138,256.52,95.76,262.81,98.41,0,0.167
139,227.65,26.04,228.94,32.88,0,0.088
140,232.15,53.70,233.17,55.40,0,0.017
141,230.20,120.73,233.95,133.97,0,0.496
142,96.39,7.67,97.55,18.68,0,0.128
143,130.93,150.36,132.03,152.18,0,0.02
144,211.72,47.69,223.63,53.88,0,0.737
145,215.43,0.68,218.08,13.48,0,0.339
146,110.08,50.88,113.85,56.13,0,0.198
147,37.31,150.79,38.35,151.79,0,0.01
148,258.09,122.34,263.39,125.27,0,0.155
149,58.61,122.99,66.71,124.45,0,0.118
150,189.92,2.21,192.61,4.20,0,0.054
151,157.16,19.52,166.32,25.90,0,0.584
152,220.31,40.83,222.71,46.07,0,0.126
