,tl_x,tl_y,br_x,br_y,type,time
0,14.00,11.00,19.00,16.00,2,0.25
1,180.95,160.69,185.91,175.40,0,0.729616
2,470.21,220.86,471.89,229.72,0,0.14884799999999998
3,200.63,180.50,201.68,187.52,0,0.07371
4,540.81,290.90,547.80,292.63,0,0.120927
5,557.01,158.05,559.03,159.13,0,0.021816
6,52.62,244.94,60.48,246.31,0,0.10768200000000001
7,162.32,262.39,175.85,267.82,0,0.7346789999999999
8,72.72,119.32,74.09,124.17,0,0.066445
9,170.26,280.28,171.26,282.70,0,0.0242
10,180.64,240.57,192.17,241.93,0,0.156808
11,462.60,291.14,463.98,294.28,0,0.043331999999999996
12,550.75,340.94,552.88,342.08,0,0.024281999999999995
13,167.61,178.80,171.63,180.65,0,0.07436999999999999
14,260.36,30.54,263.16,32.21,0,0.046759999999999996
15,500.53,110.72,504.66,114.97,0,0.175525
16,0.79,130.60,4.24,140.38,0,0.33741
17,428.37,318.49,435.97,324.35,0,0.44536000000000003
18,170.44,80.35,175.77,89.91,0,0.5095480000000001
19,160.09,130.83,170.60,144.05,0,1.3894220000000002
20,500.79,230.53,503.51,234.97,0,0.12076800000000003
21,430.24,210.46,431.66,219.05,0,0.12197799999999999
22,504.85,143.32,507.67,156.37,0,0.36801
23,546.52,210.99,549.31,212.42,0,0.039897
24,370.48,100.70,371.49,103.79,0,0.031208999999999997
25,288.79,69.23,294.38,70.75,0,0.084968
26,210.53,320.60,221.69,322.06,0,0.16293600000000003
27,16.44,238.17,22.65,245.07,0,0.42849000000000004
28,490.03,108.73,500.49,111.28,0,0.26673
29,323.01,73.56,332.91,76.73,0,0.31383
30,80.93,0.76,87.29,1.92,0,0.07377600000000001
31,560.90,220.14,573.77,225.70,0,0.715572
32,20.14,200.07,24.70,205.50,0,0.24760799999999997
33,459.58,302.02,462.84,315.64,0,0.44401199999999996
34,490.64,150.34,502.45,162.16,0,1.395942
35,230.83,50.63,235.52,60.61,0,0.46806200000000003
36,460.89,319.33,463.81,324.97,0,0.16468799999999997
37,539.28,192.20,540.55,193.56,0,0.017272
38,290.94,110.56,292.99,114.75,0,0.085895
39,160.65,270.65,161.88,275.94,0,0.065067
40,320.19,150.08,323.70,155.63,0,0.194805
41,310.70,330.69,325.66,334.82,0,0.6178480000000001
42,483.64,90.04,484.76,92.71,0,0.029904
43,127.63,195.10,128.63,208.40,0,0.133
44,31.16,128.41,32.42,129.85,0,0.018144
45,157.72,187.52,161.20,196.63,0,0.317028
46,90.90,350.47,100.39,354.70,0,0.40142700000000003
47,320.08,20.13,330.67,30.34,0,1.081239
48,500.27,20.61,504.44,26.87,0,0.261042
49,420.13,260.19,423.84,268.01,0,0.290122
50,194.75,213.43,200.34,214.45,0,0.05701799999999999
51,141.69,228.93,145.56,230.28,0,0.05224500000000001
52,438.97,272.89,445.66,279.15,0,0.41879400000000006
53,150.89,181.18,156.58,182.59,0,0.080229
54,368.11,131.61,370.21,133.08,0,0.03087
55,399.08,339.53,401.74,353.96,0,0.383838
56,30.75,210.48,32.07,219.72,0,0.12196800000000002
57,470.54,280.28,481.94,282.32,0,0.23256
58,78.46,188.96,79.70,193.40,0,0.055056
59,410.14,170.78,411.48,182.44,0,0.15624400000000002
60,350.30,180.51,364.96,181.83,0,0.19351200000000002
61,495.69,139.24,496.79,140.35,0,0.012210000000000004
62,150.25,90.82,152.50,92.76,0,0.04365
63,220.72,211.25,230.34,222.81,0,1.112072
64,301.87,22.81,305.57,29.45,0,0.24568
65,380.91,130.36,388.15,139.81,0,0.6841799999999999
66,160.09,310.47,173.01,322.45,0,1.547816
67,320.69,100.61,326.14,102.07,0,0.07957
68,10.76,160.67,20.72,171.71,0,1.099584
69,200.43,130.55,205.23,135.21,0,0.22368
70,270.58,310.37,285.24,312.21,0,0.26974400000000004
71,280.91,340.56,282.26,353.45,0,0.17401500000000003
72,175.16,184.80,181.71,185.80,0,0.0655
73,20.71,10.05,26.19,15.09,0,0.27619200000000005
74,460.25,240.15,465.36,242.43,0,0.116508
75,430.83,330.74,432.60,334.32,0,0.06336599999999999
76,65.22,170.64,76.00,171.65,0,0.10887799999999999
77,36.90,153.65,40.12,154.74,0,0.035098000000000004
78,430.70,10.94,442.12,20.53,0,1.095178
79,170.20,60.73,176.79,65.18,0,0.29325500000000004
80,190.47,70.51,200.66,72.80,0,0.233351
81,16.11,129.86,20.21,131.31,0,0.059449999999999996
82,560.00,202.58,566.04,210.84,0,0.498904
83,470.42,110.49,475.32,119.00,0,0.41699
84,520.86,140.78,522.12,142.01,0,0.015498000000000001
85,280.67,90.80,285.70,96.55,0,0.289225
86,500.31,80.94,501.83,85.38,0,0.067488
87,533.77,216.39,543.35,217.86,0,0.140826
88,480.69,250.91,483.73,262.64,0,0.35659199999999996
89,493.03,302.57,504.61,304.37,0,0.20844000000000001
