,tl_x,tl_y,br_x,br_y,type,time
0,13.00,20.00,18.00,25.00,1,0.25
1,90.37,40.70,92.30,49.38,0,0.168
2,51.33,0.09,63.34,12.43,0,1.482
3,57.46,32.99,59.10,37.39,0,0.072
4,44.45,0.58,48.58,2.25,0,0.069
5,66.83,34.52,80.81,35.53,0,0.141
6,0.00,0.00,8.05,5.15,0,0.415
7,34.18,116.89,38.44,118.86,0,0.084
8,13.48,101.70,25.32,110.83,0,1.081
9,17.26,3.65,29.38,5.00,0,0.164
10,30.45,10.87,31.69,17.05,0,0.077
11,75.73,47.59,89.53,52.95,0,0.74
12,0.00,38.08,2.54,52.85,0,0.375
13,0.00,16.83,6.30,19.61,0,0.175
14,23.14,27.61,26.90,32.15,0,0.171
15,81.97,110.82,84.56,113.10,0,0.059
16,25.53,56.19,31.65,61.11,0,0.301
17,97.41,84.55,99.42,88.45,0,0.078
18,97.41,78.46,104.15,79.76,0,0.088
19,37.66,17.52,39.22,24.12,0,0.103
20,80.76,11.83,84.25,15.58,0,0.131
21,1.37,117.76,6.05,131.27,0,0.632
22,97.41,59.54,102.74,61.39,0,0.099
23,53.91,83.67,68.52,93.21,0,1.394
24,18.19,15.91,19.70,25.38,0,0.143
25,30.61,120.31,34.81,126.75,0,0.27
26,18.55,78.52,22.25,81.59,0,0.114
27,27.27,77.43,32.50,78.63,0,0.063
28,53.87,96.41,54.87,104.56,0,0.082
29,52.25,56.29,53.25,60.43,0,0.041
30,29.13,35.29,30.33,37.43,0,0.026
31,27.03,97.84,38.70,100.85,0,0.351
32,0.00,102.24,13.33,112.44,0,1.36
33,71.74,82.20,73.84,83.90,0,0.036
34,40.70,110.42,41.70,114.08,0,0.037
35,47.22,75.38,49.88,82.61,0,0.192
36,88.52,121.07,101.66,122.38,0,0.172
37,38.37,57.94,45.30,62.49,0,0.315
38,24.70,5.36,25.89,16.57,0,0.133
39,23.53,66.06,25.06,67.59,0,0.023
40,70.32,53.00,75.35,54.00,0,0.05
41,59.47,48.03,61.17,49.40,0,0.023
42,92.49,36.05,97.31,37.08,0,0.05
43,80.88,30.88,88.33,36.23,0,0.399
44,23.48,97.72,26.58,100.25,0,0.078
45,0.00,76.55,3.89,78.99,0,0.095
46,30.57,31.29,32.04,44.36,0,0.192
47,60.48,30.69,63.32,33.34,0,0.075
48,58.80,124.00,64.15,125.47,0,0.079
49,58.82,25.07,59.98,30.78,0,0.066
50,60.58,60.21,64.74,72.29,0,0.503
51,10.79,74.67,12.31,76.03,0,0.021
52,49.11,117.90,50.36,121.24,0,0.042
53,97.41,66.88,109.74,68.40,0,0.187
54,45.77,123.26,53.02,124.37,0,0.08
55,65.23,44.09,68.17,46.02,0,0.057
56,47.41,23.62,53.29,24.66,0,0.061
57,35.29,61.60,37.68,70.84,0,0.221
58,79.90,77.80,81.11,89.32,0,0.139
59,30.39,0.20,44.13,5.81,0,0.771
60,97.41,53.44,99.45,57.62,0,0.085
61,7.41,116.35,17.78,118.14,0,0.186
62,95.15,40.04,101.58,44.12,0,0.262
63,22.57,75.20,23.61,77.99,0,0.029
64,64.78,100.43,65.95,102.44,0,0.024
65,97.41,11.32,100.60,25.84,0,0.463
66,97.41,33.62,98.58,39.57,0,0.07
67,20.38,15.16,21.81,16.18,0,0.015
68,76.58,4.96,85.50,9.93,0,0.443
69,50.13,78.24,57.01,79.34,0,0.076
70,79.25,63.61,80.26,66.72,0,0.031
71,37.66,119.34,45.76,120.44,0,0.089
72,89.97,124.00,91.56,128.23,0,0.067
73,71.40,0.00,73.38,14.90,0,0.295
74,0.00,124.00,1.13,134.97,0,0.124
75,44.31,96.06,47.73,98.16,0,0.072
