,x,y,comp_idx
0,633.0,25.0,[0]
1,588.21,432.34,"[1, 445, 74]"
2,151.06,428.49,[2]
3,145.32999999999998,435.28,[309]
4,145.14,455.94,[283]
5,125.57,485.48,"[222, 277]"
6,95.67,505.3,"[394, 453, 209]"
7,73.68,510.15,"[97, 172]"
8,40.47,535.21,[340]
9,35.7,535.21,[340]
10,25.08,525.71,"[67, 265]"
11,25.95,495.31,"[293, 117, 460]"
12,45.55,465.54,"[294, 315, 360, 244]"
13,25.0,440.8,[57]
14,25.08,405.54,[371]
15,85.58,425.14,[81]
16,95.19,415.23,"[38, 471, 215]"
17,145.82999999999998,385.29,[387]
18,184.37,354.145,[203]
19,195.59,365.08,[12]
20,205.4,375.85,[427]
21,172.195,341.345,[433]
22,205.63,295.91,[26]
23,185.78,274.91,[287]
24,205.1,255.44,[408]
25,182.59,233.32,[385]
26,192.435,223.035,[205]
27,165.92,195.09,[17]
28,215.68,175.92,"[155, 373, 341, 39]"
29,255.57,135.74,[143]
30,315.38,145.63,"[150, 229]"
31,315.26,175.11,"[237, 468, 124]"
32,363.51,195.8,[147]
33,363.51,202.48,[147]
34,395.26,165.16,"[438, 135]"
35,445.27,165.62,"[9, 158]"
36,455.92,135.32,[313]
37,450.475,121.33,[403]
38,471.92,112.035,[82]
39,493.375,124.53999999999999,[258]
40,495.3,135.82,[235]
41,515.12,145.51999999999998,[163]
42,535.95,155.7,[405]
43,537.09,155.7,[405]
44,553.0999999999999,192.45,[188]
45,575.89,215.83,[171]
46,585.94,175.28,[99]
47,605.65,135.18,"[206, 393]"
48,633.0,135.87,[56]
49,633.0,165.91,"[336, 60]"
50,633.0,182.12,[218]
51,633.0,215.13,[264]
52,625.74,275.72,"[240, 375]"
53,615.76,295.42,"[14, 343]"
54,591.78,271.06,[154]
55,575.68,265.14,[473]
56,561.5550000000001,262.325,[226]
57,545.81,275.38,[100]
58,524.62,323.52,[362]
59,545.64,345.23,[472]
60,560.615,350.71,[379]
61,583.105,333.635,[208]
62,605.63,355.74,[276]
63,633.0,375.65,"[410, 217]"
64,633.0,435.56,[220]
65,595.44,425.69,"[291, 285, 98, 151]"
66,585.52,455.72,"[36, 184]"
67,572.86,456.44,[160]
68,561.14,468.72,"[28, 255, 464, 42, 298, 306]"
69,535.14,495.36,[380]
70,535.0699999999999,505.89,[207]
71,511.33000000000004,482.515,[485]
72,476.2,446.78,[153]
73,475.08,446.78,[153]
74,505.62,415.92,[86]
75,482.9,392.51,[195]
76,464.28999999999996,388.93,[90]
77,455.24,405.37,[450]
78,445.65,391.45,[388]
79,432.43,402.25,"[452, 465, 202]"
80,427.58,404.96,[436]
81,412.29,410.02,"[303, 426, 311, 93, 381, 467]"
82,395.9,412.485,[312]
83,384.82,395.515,[268]
84,387.72,385.80499999999995,[111]
85,365.92,375.64,"[238, 219, 458, 119, 112, 77, 137]"
86,375.07,365.2,[416]
87,385.67,355.34,"[481, 94]"
88,405.9,335.67,"[400, 213, 30]"
89,455.61,345.62,"[462, 364]"
90,475.76,335.42,"[91, 412]"
91,481.245,281.78,[402]
92,495.58,215.18,"[487, 61]"
93,475.18,145.86,[456]
94,485.77,75.74000000000001,"[7, 69]"
95,495.26,25.15,[401]
96,541.46,25.0,[92]
97,555.94,25.69,[249]
98,565.26,45.93,[231]
99,575.48,45.56,[470]
100,575.48,48.769999999999996,[470]
101,584.28,86.3,[41]
102,589.19,106.34,"[193, 29, 415, 174, 164, 398, 279]"
103,581.855,115.625,[53]
104,605.35,104.04,"[386, 196]"
105,633.0,95.81,[73]
106,633.0,25.49,[414]
107,555.4,115.68,"[286, 247]"
108,415.3,25.86,[107]
109,355.08,85.33,"[44, 138, 483, 428]"
110,352.93,102.4,[68]
111,305.45,95.13,"[292, 361]"
112,304.2,85.25999999999999,[257]
113,325.18,35.79,"[142, 131]"
114,215.89,35.68,"[449, 126]"
115,215.36,55.3,[233]
116,215.67,75.2,[182]
117,215.67,82.18,[182]
118,185.55,65.42,"[278, 96]"
119,190.755,40.97,[146]
120,115.7,25.77,"[101, 21]"
121,66.47999999999999,25.0,"[322, 8]"
122,25.28,25.23,"[317, 197, 374, 70, 105]"
123,65.35,95.12,[275]
124,72.60499999999999,110.715,[367]
125,95.39,135.12,[186]
126,65.85,165.92,"[87, 139]"
127,92.35499999999999,182.78500000000003,[409]
128,77.195,204.04000000000002,[273]
129,25.06,185.89,"[332, 353]"
130,42.43,143.2,[319]
131,25.34,235.07,"[323, 479]"
132,103.21,252.835,[248]
133,125.35,275.31,[210]
134,105.82,295.32,"[24, 191, 261]"
135,73.28,314.85,[444]
136,95.07,335.89,[179]
137,35.17,335.73,"[162, 280, 281]"
138,207.175,433.13,[103]
139,225.9,425.89,"[440, 65, 432]"
140,231.37,457.77,[424]
141,255.15,405.62,[407]
142,285.89,355.11,"[167, 168]"
143,315.82,335.68,[461]
144,325.36,315.2,"[121, 140, 62, 422, 477]"
145,345.38,275.35,[274]
146,365.24,258.12,[130]
147,365.24,255.61,[130]
148,368.84,255.61,[130]
149,368.84,258.12,[130]
150,415.31,245.63,[10]
151,430.49,380.91499999999996,[114]
152,387.83,434.36,"[71, 344, 442]"
153,376.505,464.0,[49]
154,365.89,465.65,"[366, 419, 246]"
155,343.14,442.205,[307]
156,335.53,415.9,"[170, 52, 95]"
157,315.29,435.17,"[271, 242]"
158,305.32,465.89,"[446, 204]"
159,295.71,475.35,[165]
160,322.16499999999996,481.725,[84]
161,345.59,505.44,"[267, 282, 376]"
162,341.1,537.5,[404]
163,338.36,542.61,[368]
164,322.05,542.8,"[411, 224, 199, 13]"
165,299.13,549.89,[51]
166,305.39,565.52,"[425, 321]"
167,295.73,575.91,[123]
168,303.03,602.24,[358]
169,254.37,605.59,[455]
170,254.37,607.61,[455]
171,245.56,607.61,[455]
172,245.56,605.59,[455]
173,215.74,645.08,[301]
174,217.49,651.81,[201]
175,235.47,675.24,"[169, 85]"
176,225.73,685.42,[289]
177,245.06,735.52,"[369, 302, 4]"
178,235.44,765.49,[451]
179,215.63,775.68,[190]
180,205.08,785.17,[378]
181,191.94,796.5,"[476, 177, 216]"
182,171.93,805.01,[333]
183,151.99,807.76,"[324, 227, 173, 359, 47]"
184,136.5,795.025,[308]
185,95.76,775.58,"[23, 431]"
186,75.08,775.37,[166]
187,45.120000000000005,775.69,"[395, 272, 318, 434]"
188,35.36,775.56,[223]
189,25.31,725.38,[5]
190,25.49,705.52,"[122, 270]"
191,25.77,675.9,[236]
192,45.53,655.67,[429]
193,65.77000000000001,655.43,"[475, 176]"
194,80.945,711.81,[109]
195,105.13,735.2,[474]
196,123.1,723.285,[253]
197,145.24,745.79,[397]
198,192.265,751.9549999999999,[372]
199,201.485,821.025,[389]
200,225.05,831.38,[342]
201,181.28,881.29,[421]
202,185.12,938.0,[269]
203,195.15,938.0,[141]
204,195.2,938.0,[350]
205,241.865,912.405,[295]
206,255.4,895.76,[129]
207,285.29,885.65,[104]
208,311.865,862.875,[102]
209,335.62,875.28,[232]
210,345.57,875.34,"[243, 66, 214]"
211,342.53499999999997,922.375,[391]
212,335.51,938.0,[263]
213,395.82,905.22,[64]
214,425.66,885.54,"[392, 478]"
215,413.005,863.325,[348]
216,405.64,855.69,"[382, 159]"
217,401.645,861.17,[149]
218,431.105,821.355,[399]
219,419.63,797.77,"[241, 338, 352, 22]"
220,395.98,801.61,"[157, 325]"
221,425.53,755.93,"[469, 234, 198]"
222,407.595,734.0799999999999,[161]
223,375.54,725.94,[327]
224,385.4,705.11,"[435, 288, 88]"
225,405.46,665.7,"[347, 120]"
226,405.62,645.2,[260]
227,405.09,635.39,[356]
228,390.14,614.14,[55]
229,390.14,605.93,[55]
230,431.555,631.17,[457]
231,445.48,635.37,"[80, 423]"
