,tl_x,tl_y,br_x,br_y,type,time
0,15.00,20.00,20.00,25.00,1,0.25
1,194.87,80.78,200.28,82.63,0,0.1
2,81.47,172.37,87.80,181.09,0,0.552
3,49.29,192.19,50.64,193.97,0,0.024
4,200.75,140.69,201.88,146.56,0,0.066
5,6.80,58.70,10.01,71.54,0,0.412
6,1.38,41.19,3.62,49.68,0,0.19
7,170.63,27.41,184.56,28.71,0,0.181
8,124.81,0.00,129.89,4.04,0,0.205
9,106.10,282.00,107.10,284.65,0,0.026
10,30.78,200.16,32.43,202.30,0,0.035
11,132.07,0.00,136.24,5.03,0,0.21
12,140.71,13.07,142.27,22.78,0,0.151
13,9.35,75.85,14.70,88.43,0,0.673
14,110.75,73.52,123.86,80.20,0,0.876
15,104.42,0.00,106.00,7.62,0,0.12
16,191.66,77.67,192.76,88.24,0,0.116
17,201.29,258.67,203.92,271.16,0,0.328
18,0.00,48.64,1.04,53.12,0,0.047
19,100.28,30.37,101.51,35.46,0,0.063
20,57.65,139.94,65.24,144.59,0,0.353
21,120.36,149.88,127.61,158.87,0,0.652
22,40.74,120.22,52.31,121.73,0,0.175
23,201.29,223.47,203.25,226.60,0,0.061
24,38.89,10.59,40.73,16.07,0,0.101
25,178.05,101.89,184.04,105.52,0,0.217
26,66.87,187.48,69.07,189.81,0,0.051
27,99.15,280.31,102.62,293.17,0,0.446
28,140.65,50.54,152.70,63.88,0,1.607
29,24.06,52.22,31.47,59.96,0,0.574
30,157.24,42.17,158.88,55.95,0,0.226
31,157.17,95.55,171.36,97.47,0,0.272
32,28.35,104.99,29.61,107.53,0,0.032
33,96.33,204.93,101.49,210.11,0,0.267
34,30.18,60.34,31.77,66.81,0,0.103
35,187.61,113.46,194.83,116.75,0,0.238
36,4.92,39.75,9.14,45.45,0,0.241
37,166.17,36.55,167.36,42.58,0,0.072
38,195.46,108.59,196.91,110.66,0,0.03
39,108.58,1.44,118.14,4.27,0,0.271
40,100.77,90.68,111.05,104.12,0,1.382
41,146.91,136.68,153.70,140.11,0,0.233
42,143.76,101.08,156.75,109.04,0,1.034
43,151.77,34.00,154.82,45.66,0,0.356
44,156.75,12.50,162.39,13.98,0,0.083
45,160.49,70.70,161.87,83.11,0,0.171
46,170.43,80.74,185.05,92.53,0,1.724
47,122.14,279.32,131.21,287.39,0,0.732
48,80.73,100.09,84.61,101.41,0,0.051
49,121.32,14.85,133.04,19.49,0,0.544
50,138.60,23.98,150.08,37.67,0,1.572
51,42.02,169.57,43.62,170.60,0,0.016
52,116.87,171.99,120.64,180.28,0,0.313
53,135.07,282.00,143.68,283.00,0,0.086
54,107.70,0.00,111.35,1.02,0,0.037
55,146.55,114.53,153.44,115.75,0,0.084
56,80.85,190.20,85.85,193.26,0,0.153
57,201.29,234.81,210.58,243.01,0,0.762
58,89.16,223.94,95.12,229.93,0,0.357
59,170.34,60.81,172.19,61.96,0,0.021
60,140.49,230.83,143.03,232.11,0,0.033
61,80.48,270.25,91.59,271.41,0,0.129
62,118.33,116.65,127.52,124.64,0,0.734
63,162.18,103.47,163.43,104.56,0,0.014
64,40.87,10.39,42.33,21.96,0,0.169
65,100.30,10.67,102.97,13.42,0,0.073
66,0.00,63.85,2.55,74.06,0,0.26
67,0.94,140.49,5.88,142.23,0,0.086
68,60.12,60.49,65.45,70.09,0,0.512
69,110.28,130.84,115.95,140.08,0,0.524
70,105.85,246.99,108.60,253.50,0,0.179
71,169.09,30.14,174.69,41.99,0,0.664
72,159.55,25.38,163.70,26.44,0,0.044
73,190.13,280.38,193.43,283.72,0,0.11
74,200.37,250.17,206.31,256.15,0,0.355
75,30.19,29.10,31.37,34.74,0,0.067
76,8.55,48.62,10.30,50.76,0,0.037
77,156.84,117.79,157.89,118.89,0,0.012
78,30.80,0.60,37.09,9.92,0,0.586
79,190.74,128.28,193.19,130.18,0,0.047
80,201.29,81.58,206.08,96.41,0,0.71
81,19.43,73.93,21.85,82.10,0,0.198
82,17.45,60.55,20.75,64.07,0,0.116
83,127.10,103.30,128.10,104.73,0,0.014
84,130.39,0.00,131.39,2.38,0,0.024
85,160.82,17.90,175.40,21.39,0,0.509
86,75.43,281.32,77.25,284.13,0,0.051
87,26.36,91.38,30.98,92.43,0,0.049
88,0.00,78.99,8.10,87.82,0,0.715
89,118.28,282.00,120.10,283.83,0,0.033
90,160.56,200.25,165.41,211.90,0,0.565
91,50.26,29.49,51.70,30.49,0,0.014
92,141.50,74.93,143.16,76.25,0,0.022
93,201.29,281.26,206.22,291.57,0,0.508
94,160.24,280.70,166.66,290.23,0,0.612
95,107.15,16.24,109.04,21.94,0,0.108
96,65.14,39.95,71.75,48.04,0,0.535
97,180.64,0.73,182.13,7.00,0,0.093
98,150.41,20.08,151.48,22.23,0,0.023
99,201.29,46.19,207.49,59.18,0,0.805
100,124.80,114.58,133.59,116.22,0,0.144
101,146.03,74.40,147.19,84.93,0,0.122
102,129.63,269.04,130.66,279.03,0,0.103
103,171.88,106.18,173.24,110.60,0,0.06
104,130.93,60.72,136.63,68.57,0,0.447
105,76.04,39.47,80.15,42.63,0,0.13
