,x,y,type,side,board,comp_idx
0,252.81,262.81,1,0,0,[0]
1,251.865,240.65,0,0,0,"[230, 132, 408, 382, 351, 45, 135, 100, 36, 114, 428, 130, 34, 320, 103, 277, 52]"
2,248.465,190.865,0,0,0,"[219, 340, 397, 32, 60, 402, 418, 47, 335, 246, 284, 310, 129, 333, 37, 95, 44, 218, 305]"
3,222.725,151.37,0,0,0,"[404, 306, 96, 14, 154, 89, 190, 62]"
4,243.3,117.6,0,0,0,"[248, 206, 245, 385, 63, 77, 411, 379]"
5,242.61,73.525,0,0,0,"[22, 413, 369, 396, 43, 88, 109, 126, 164, 239, 365, 11, 78, 15, 359, 259, 139, 138]"
6,240.96,25.475,0,0,0,"[398, 374, 256, 334, 165, 145, 235, 389]"
7,202.935,21.79,0,0,0,"[91, 171, 280, 393, 195, 26, 207, 386, 179, 187, 392, 198]"
8,194.98,64.885,0,0,0,"[384, 41, 262, 184, 216, 49, 264, 64, 102, 170, 403, 431, 214, 224, 319, 434, 111]"
9,198.065,112.58,0,0,0,"[226, 191, 106, 377, 205, 257, 433, 318, 363, 243, 401, 241, 204]"
10,178.025,124.145,0,0,0,"[233, 296, 376, 203, 24]"
11,173.165,164.715,0,0,0,"[73, 161, 424, 159, 180, 86, 167, 196, 21, 58, 150, 361, 307, 5, 67, 69]"
12,206.825,193.975,0,0,0,"[283, 227, 75, 40, 421, 279, 48, 152, 352, 313, 29, 251, 350, 51, 57]"
13,203.105,240.42,0,0,0,"[142, 66, 98, 162, 329, 61]"
14,158.09,234.435,0,0,0,"[74, 121, 341, 173, 272, 143]"
15,109.45,246.825,0,0,0,"[120, 25, 188, 209, 321, 354, 346, 339, 253, 345, 353]"
16,109.82,202.855,0,0,0,"[110, 311, 166, 332, 266, 101, 79, 414, 323, 405, 208, 399, 131, 356, 290, 199]"
17,123.47,162.695,0,0,0,"[193, 265, 185, 326, 84, 383, 71]"
18,129.765,124.07,0,0,0,"[303, 3, 104, 249, 347, 147, 92, 16, 156, 133, 367, 388, 225, 304, 56]"
19,149.9,79.435,0,0,0,"[289, 291, 412, 72, 108, 419, 293, 242, 1, 50, 87]"
20,122.605,68.54,0,0,0,"[192, 366, 123, 8, 322, 117, 174, 368, 38]"
21,130.655,50.59,0,0,0,"[59, 406, 317, 426, 202, 271, 391, 134]"
22,154.705,17.37,0,0,0,"[23, 200, 127, 255, 211, 370, 144, 158, 429, 20, 432, 294]"
23,104.93,23.19,0,0,0,"[30, 274, 357, 378, 435, 140, 314, 10, 422]"
24,61.365,25.825,0,0,0,"[125, 149, 153, 236, 252, 247, 287, 146, 373, 93]"
25,21.44,24.795,0,0,0,"[395, 212, 349, 423, 160, 407, 181, 269, 178, 229, 137, 169, 70, 285, 42, 390, 186, 288]"
26,24.185,74.795,0,0,0,"[17, 215, 155, 107, 267, 240, 9, 381, 250, 260, 270, 328, 228, 244, 220]"
27,73.285,74.715,0,0,0,"[301, 176, 330, 39, 343, 76, 217, 175, 151, 337, 116, 425, 268, 292]"
28,85.15,117.37,0,0,0,"[55, 254, 13, 85, 436, 355, 309, 362, 427, 336, 420, 380]"
29,71.995,156.265,0,0,0,"[394, 295, 327, 338, 315]"
30,62.175,203.4,0,0,0,"[410, 83, 122, 312, 172, 344, 282, 141, 234, 299, 358, 238]"
31,70.37,237.74,0,0,0,"[409, 12, 210, 348, 182, 119, 308, 183, 197, 33, 273, 278, 360, 194, 372, 148, 31, 163, 18]"
32,24.355,245.37,0,0,0,"[115, 113, 82, 65, 430, 136, 275, 2, 80, 168, 19, 387, 222, 90, 342, 124, 415, 27, 298, 231, 68, 300, 276, 128]"
33,21.97,201.88,0,0,0,"[177, 375, 371, 99, 53, 46, 189, 4, 118, 416, 28, 81, 302, 325, 331, 316, 281, 258, 213]"
34,22.645,159.755,0,0,0,"[97, 223, 297, 232, 261, 105, 112, 35, 286]"
35,24.22,117.5,0,0,0,"[417, 221, 400, 7, 54, 94, 263, 201, 364, 157, 324, 6, 237]"
