,tl_x,tl_y,br_x,br_y,type,time
0,116.01,12.00,121.01,17.00,1,0.25
1,46.82,61.59,52.95,73.23,0,0.714
2,116.01,149.29,118.97,150.56,0,0.038
3,103.02,27.84,109.92,30.83,0,0.206
4,63.03,70.57,76.22,74.21,0,0.48
5,50.93,130.37,54.17,139.48,0,0.295
6,5.72,129.91,9.34,142.80,0,0.467
7,108.89,108.71,110.25,123.31,0,0.199
8,116.01,26.37,128.42,38.08,0,1.453
9,59.47,8.60,63.10,9.72,0,0.041
10,89.36,104.98,102.19,110.20,0,0.67
11,116.01,75.67,129.21,76.78,0,0.147
12,58.56,78.39,60.42,92.02,0,0.254
13,85.40,64.11,91.05,75.09,0,0.62
14,69.84,151.75,73.15,152.78,0,0.034
15,73.44,117.67,75.69,119.54,0,0.042
16,55.62,16.28,56.98,18.31,0,0.028
17,31.20,98.65,32.40,106.39,0,0.093
18,37.00,154.68,46.82,160.50,0,0.572
19,28.82,90.08,30.26,95.28,0,0.075
20,80.49,10.18,86.68,11.21,0,0.064
21,89.92,152.47,90.94,156.68,0,0.043
22,57.35,105.05,58.40,108.71,0,0.038
23,70.61,20.29,72.12,21.95,0,0.025
24,0.44,0.37,1.51,3.14,0,0.03
25,80.54,84.89,81.61,86.27,0,0.015
26,40.14,40.61,46.30,54.78,0,0.873
27,83.55,113.97,87.95,120.97,0,0.308
28,120.79,60.23,126.65,64.58,0,0.255
29,100.55,137.17,103.04,142.10,0,0.123
30,0.00,34.00,14.87,42.69,0,1.292
31,10.32,30.47,21.93,31.78,0,0.152
32,116.01,165.00,127.71,167.12,0,0.248
33,96.95,71.88,99.02,86.05,0,0.293
34,81.68,86.90,84.58,99.16,0,0.356
35,24.12,56.79,36.63,58.21,0,0.178
36,97.83,47.12,99.35,49.13,0,0.031
37,52.41,36.57,54.70,39.69,0,0.071
38,55.34,28.24,61.17,32.36,0,0.24
39,107.49,97.19,121.79,103.07,0,0.841
40,26.41,71.21,28.83,73.32,0,0.051
41,62.49,96.04,72.70,104.16,0,0.829
42,67.70,150.41,68.79,153.69,0,0.036
43,5.55,165.00,20.19,166.00,0,0.146
44,52.73,107.60,54.34,109.14,0,0.025
45,44.01,119.84,47.30,131.19,0,0.373
46,100.14,69.75,105.49,71.90,0,0.115
47,20.32,100.94,22.87,101.99,0,0.027
48,98.67,34.48,105.84,43.27,0,0.63
49,40.76,80.59,44.67,90.75,0,0.397
50,93.64,154.29,105.20,166.26,0,1.384
51,51.90,0.00,54.49,13.32,0,0.345
52,18.00,42.15,25.07,43.73,0,0.112
53,116.01,14.00,117.06,23.00,0,0.095
54,91.68,23.10,92.76,25.45,0,0.025
55,81.01,45.97,82.72,58.19,0,0.209
56,66.48,22.54,69.77,27.11,0,0.15
57,18.93,59.15,21.06,65.31,0,0.131
58,54.56,143.64,69.18,145.48,0,0.269
59,52.68,27.49,54.19,34.84,0,0.111
60,105.97,49.21,107.20,51.11,0,0.023
61,54.52,122.82,55.82,123.91,0,0.014
62,50.11,20.61,54.63,21.71,0,0.05
63,19.22,54.80,21.00,57.53,0,0.049
64,15.95,110.86,20.88,118.71,0,0.387
65,103.92,61.60,117.87,65.00,0,0.474
66,49.03,84.97,56.56,93.33,0,0.63
67,37.84,134.25,41.38,146.39,0,0.43
68,106.46,125.96,111.30,127.25,0,0.062
69,69.77,29.37,81.70,32.38,0,0.359
70,6.57,42.73,12.12,43.83,0,0.061
71,56.84,39.77,58.87,50.93,0,0.227
72,110.90,70.19,115.08,72.13,0,0.081
73,116.01,24.88,120.76,26.17,0,0.061
74,90.65,20.68,92.08,21.95,0,0.018
75,48.79,79.71,49.95,83.12,0,0.04
76,103.35,84.02,107.32,89.55,0,0.22
77,113.35,81.53,119.34,91.31,0,0.586
78,68.77,46.93,78.79,52.20,0,0.528
79,60.88,40.34,62.35,51.55,0,0.165
80,116.01,103.94,117.31,105.44,0,0.02
81,110.63,110.45,113.70,113.83,0,0.104
82,60.16,104.61,62.70,107.61,0,0.076
83,0.15,100.52,1.28,106.58,0,0.068
84,88.72,92.14,91.06,94.78,0,0.062
85,86.21,165.00,92.71,176.51,0,0.748
86,9.29,110.08,14.85,112.01,0,0.107
87,90.84,130.64,95.89,140.82,0,0.514
88,90.27,90.17,91.41,91.21,0,0.012
89,68.87,0.00,76.60,9.24,0,0.714
90,26.70,38.28,27.88,39.29,0,0.012
91,40.86,110.64,44.33,116.90,0,0.217
92,51.01,160.69,52.36,169.65,0,0.121
93,50.72,110.14,56.01,111.85,0,0.09
94,24.59,100.51,29.43,108.74,0,0.398
95,105.54,150.99,112.70,158.12,0,0.511
96,84.25,37.22,97.36,46.43,0,1.207
97,75.94,120.64,83.34,131.13,0,0.776
98,62.08,76.01,67.73,77.12,0,0.063
99,109.39,39.12,115.77,46.85,0,0.493
100,19.47,12.09,20.84,16.25,0,0.057
101,70.85,126.25,75.85,128.82,0,0.129
102,116.01,93.42,118.24,95.53,0,0.047
103,0.00,58.33,1.03,62.84,0,0.046
104,63.83,79.91,70.42,84.48,0,0.301
105,116.01,55.87,119.99,60.56,0,0.187
106,69.75,157.63,76.49,171.25,0,0.918
107,87.08,19.05,91.80,20.05,0,0.047
108,0.00,48.60,5.65,57.39,0,0.497
109,0.00,12.42,1.96,15.14,0,0.053
110,24.83,25.72,35.72,31.31,0,0.609
111,114.96,54.47,119.41,55.68,0,0.054
112,91.40,69.35,93.78,74.59,0,0.125
113,34.50,164.35,42.12,171.73,0,0.562
114,120.92,90.13,122.36,94.34,0,0.061
115,107.14,81.05,113.06,83.51,0,0.146
116,33.22,5.13,48.03,7.50,0,0.351
117,73.85,16.21,75.61,19.83,0,0.064
118,16.18,59.38,17.52,61.01,0,0.022
119,58.20,23.29,59.21,24.66,0,0.014
120,89.74,140.87,90.75,143.51,0,0.027
121,26.40,48.96,39.70,52.11,0,0.419
122,46.79,25.74,47.86,29.62,0,0.042
123,96.50,18.37,99.29,28.70,0,0.288
124,116.01,66.35,118.04,70.84,0,0.091
125,98.70,95.23,109.52,96.37,0,0.123
126,116.01,38.23,117.44,49.01,0,0.154
127,89.70,56.67,93.11,58.64,0,0.067
128,103.43,94.17,104.78,95.17,0,0.014
129,75.50,107.49,85.82,108.51,0,0.105
130,90.76,59.14,98.97,60.22,0,0.089
131,113.76,165.00,114.76,177.78,0,0.128
132,60.52,160.70,62.46,162.16,0,0.028
133,65.42,84.64,76.90,86.52,0,0.216
134,31.41,42.92,36.60,47.36,0,0.23
135,113.71,114.29,119.10,118.62,0,0.233
136,80.51,140.60,81.57,145.02,0,0.047
137,68.54,63.86,69.54,64.89,0,0.01
138,41.76,18.58,43.75,21.81,0,0.064
139,51.02,82.66,53.96,84.48,0,0.054
140,42.01,10.96,49.16,13.48,0,0.18
141,83.78,22.27,88.92,23.37,0,0.057
142,33.93,162.78,35.73,163.85,0,0.019
143,62.61,35.78,77.56,41.52,0,0.858
144,60.80,112.78,63.59,114.12,0,0.037
145,37.39,68.00,43.24,71.77,0,0.221
146,96.02,52.10,97.10,55.01,0,0.031
147,59.19,129.69,61.42,132.63,0,0.066
148,28.16,135.80,29.71,136.82,0,0.016
149,0.25,170.33,7.64,178.71,0,0.619
150,93.89,31.15,99.08,32.37,0,0.063
151,72.95,87.16,79.08,90.34,0,0.195
152,44.05,73.58,46.12,76.87,0,0.068
153,88.97,127.36,96.29,128.36,0,0.073
154,42.17,161.56,44.76,167.91,0,0.164
155,41.87,24.25,42.88,25.97,0,0.017
156,30.45,130.44,34.51,141.18,0,0.436
157,53.76,81.36,56.55,82.40,0,0.029
158,24.01,142.06,37.34,144.88,0,0.376
159,63.60,25.99,65.12,30.90,0,0.075
160,100.15,120.85,101.23,128.48,0,0.082
161,19.92,44.88,27.68,47.20,0,0.18
162,91.20,0.00,101.76,2.23,0,0.235
163,110.46,0.39,121.17,1.97,0,0.169
164,116.01,158.10,117.11,163.58,0,0.06
165,61.54,17.85,65.40,19.14,0,0.05
166,14.64,123.61,20.72,124.73,0,0.068
167,82.14,0.00,83.18,1.57,0,0.016
168,26.72,55.16,29.18,56.29,0,0.028
169,69.03,75.14,70.03,77.42,0,0.023
170,120.35,80.55,121.56,83.81,0,0.039
171,52.98,65.36,60.20,69.67,0,0.311
172,37.15,85.96,40.22,90.23,0,0.131
173,42.85,136.85,48.72,137.85,0,0.059
174,9.95,142.50,22.89,146.44,0,0.51
175,20.51,150.59,24.44,154.70,0,0.162
176,84.51,1.91,88.24,3.58,0,0.062
177,58.21,0.00,60.84,4.79,0,0.126
178,33.22,92.20,35.38,97.03,0,0.104
179,51.88,97.45,53.21,100.07,0,0.035
180,78.21,36.37,83.01,38.63,0,0.108
181,75.41,115.08,80.12,116.45,0,0.065
182,120.10,130.50,121.57,136.02,0,0.081
183,116.01,137.66,117.30,142.68,0,0.065
184,61.53,119.57,64.08,132.31,0,0.325
185,65.85,107.78,66.86,112.45,0,0.047
186,33.54,8.99,39.58,11.04,0,0.124
187,70.63,60.77,78.90,62.40,0,0.135
188,0.35,150.16,12.67,164.42,0,1.757
189,100.98,56.91,102.07,62.40,0,0.06
190,30.25,160.80,36.33,162.31,0,0.092
191,0.90,30.85,5.06,32.21,0,0.057
192,54.09,164.50,59.49,165.56,0,0.057
193,97.42,51.14,103.14,52.79,0,0.094
194,116.01,124.50,117.23,136.45,0,0.146
195,83.30,53.32,84.58,58.81,0,0.07
196,77.09,25.44,86.24,29.06,0,0.331
197,71.14,105.43,73.52,108.59,0,0.075
