,x,y,type,side,board,comp_idx
0,21.5,233.5,1,0,0,[0]
1,22.005,225.355,0,0,0,"[295, 342, 148, 31, 388, 121, 281, 125]"
2,4.715,219.565,0,0,0,"[81, 103, 275]"
3,18.595,189.83,0,0,0,"[232, 256, 351, 294, 382, 379]"
4,19.265,150.925,0,0,0,"[173, 301, 303, 7, 64, 110, 215, 61, 332, 38, 5, 176]"
5,52.55,159.275,0,0,0,"[220, 358, 15, 211, 274, 235, 67, 318, 262, 141, 199, 37, 128, 245, 120, 107]"
6,69.0,174.95,0,0,0,"[172, 386, 222, 79, 212, 321, 266, 90]"
7,69.22,203.15,0,0,0,"[368, 40, 43, 263, 185, 10, 233, 367, 243, 58]"
8,64.96,228.41,0,0,0,"[230, 350, 322, 205, 155, 285, 136, 179, 60]"
9,103.13,223.845,0,0,0,"[314, 28, 339, 26, 359, 384, 366, 287]"
10,114.905,228.83,0,0,0,"[127, 16, 341, 260, 373, 371, 312, 300, 265]"
11,146.12,226.78,0,0,0,"[357, 158, 326, 21, 13, 334, 152, 108, 192, 247, 284, 183, 335, 278, 283]"
12,150.435,195.295,0,0,0,"[323, 95, 337, 349, 150, 186, 213, 214, 137, 109, 333, 140, 261]"
13,108.37,185.065,0,0,0,"[96, 239, 74, 181, 307, 268, 221, 354, 385, 34, 372, 345, 305, 30, 330, 289]"
14,118.605,151.015,0,0,0,"[138, 190, 39, 87, 76, 47, 348, 319, 347, 117, 246, 293]"
15,149.87,157.42,0,0,0,"[3, 306, 132, 187, 292, 264, 244, 131, 363, 257, 163]"
16,147.825,120.605,0,0,0,"[180, 93, 51, 288, 197, 228, 82, 360, 94, 27, 304, 310, 313, 129]"
17,129.14,116.715,0,0,0,"[88, 92]"
18,112.215,102.185,0,0,0,"[208, 167, 298, 119, 200, 124, 143, 115, 198, 267, 276, 291, 66, 320, 240, 231]"
19,94.22,139.81,0,0,0,"[72, 374, 77, 59, 142, 144, 229]"
20,78.715,121.35,0,0,0,"[182, 253, 203, 112, 168, 226]"
21,51.92,127.28,0,0,0,"[224, 6, 189, 299, 63, 227, 280, 170, 44, 151, 270, 126, 57, 56]"
22,16.775,111.89,0,0,0,"[135, 308, 160, 237, 315, 18, 54, 35, 149, 165, 286]"
23,17.905,84.97,0,0,0,"[99, 145, 362, 383, 352, 216, 325, 147, 174, 91, 123, 12, 111, 340, 311, 279, 98, 118, 193, 251]"
24,54.195,94.875,0,0,0,"[4, 223, 329, 41, 46, 32, 17, 209, 53, 241, 97, 249, 78, 254, 8, 356]"
25,82.255,88.59,0,0,0,"[159, 217, 161, 331, 343, 273, 236, 259, 24]"
26,57.81,53.85,0,0,0,"[328, 365, 370, 83, 272, 80]"
27,17.79,47.215,0,0,0,"[25, 122, 55, 309, 234, 188, 153, 169, 316, 258, 171, 380]"
28,19.575,19.29,0,0,0,"[65, 130, 338, 62, 29, 114, 105, 218, 162, 146, 20, 302, 207, 377, 166, 45]"
29,54.84,19.58,0,0,0,"[106, 225, 178, 23, 177, 42, 89, 68, 156, 327, 69, 201, 191, 36, 196, 238, 255]"
30,86.345,16.52,0,0,0,"[22, 134, 48, 364, 202]"
31,116.05,18.815,0,0,0,"[250, 86, 133, 381, 52, 353, 346, 184, 206, 361, 2, 101, 70]"
32,105.59,58.29,0,0,0,"[271, 204, 387, 269, 102, 116, 336, 50, 9, 369]"
33,138.35,80.275,0,0,0,"[1, 195, 139, 14, 297, 73, 242, 252, 33, 219, 378, 290]"
34,142.87,69.1,0,0,0,"[11, 282, 100, 375, 154, 19, 175, 164, 71, 277, 296, 113]"
35,150.06,54.495,0,0,0,"[324, 376, 104, 248, 157, 85, 355, 49, 194, 75, 210, 344, 317, 84]"
