,tl_x,tl_y,br_x,br_y,type,time
0,5.00,263.00,10.00,268.00,1,0.25
1,29.50,26.97,33.46,28.84,0,0.074
2,78.73,9.25,90.16,22.63,0,1.529
3,48.59,157.98,51.43,165.35,0,0.209
4,212.01,210.62,213.41,217.56,0,0.097
5,40.82,140.17,47.33,141.40,0,0.08
6,66.99,128.10,74.58,134.69,0,0.5
7,110.46,50.75,118.21,58.81,0,0.625
8,175.29,171.26,181.51,181.77,0,0.654
9,143.28,50.96,144.51,55.91,0,0.061
10,162.58,221.93,168.02,228.21,0,0.342
11,55.60,4.30,60.70,8.26,0,0.202
12,64.14,53.14,79.05,54.23,0,0.163
13,90.17,130.45,95.65,142.10,0,0.638
14,135.92,77.53,137.53,80.75,0,0.052
15,150.84,268.00,164.42,269.10,0,0.149
16,87.13,117.58,88.35,118.60,0,0.012
17,203.31,232.26,212.86,240.81,0,0.817
18,4.53,180.50,7.34,186.64,0,0.173
19,30.67,0.00,37.63,4.93,0,0.343
20,170.13,174.61,172.76,176.45,0,0.048
21,154.51,195.17,159.04,206.49,0,0.513
22,150.42,170.26,152.48,176.68,0,0.132
23,50.69,150.84,53.24,152.65,0,0.046
24,31.03,150.38,32.64,151.96,0,0.025
25,20.07,90.93,25.68,102.50,0,0.649
26,101.73,223.44,111.13,225.56,0,0.199
27,100.41,70.08,101.66,72.49,0,0.03
28,222.58,244.62,225.00,256.46,0,0.287
29,90.94,260.75,101.37,275.21,0,1.508
30,31.75,176.70,39.68,186.68,0,0.791
31,207.86,219.68,216.65,229.93,0,0.901
32,127.63,125.13,134.23,135.03,0,0.653
33,160.22,230.58,162.96,231.59,0,0.028
34,195.70,220.66,199.90,221.70,0,0.044
35,20.45,250.54,25.98,255.42,0,0.27
36,180.63,240.91,193.03,250.35,0,1.171
37,100.41,10.18,102.67,15.72,0,0.125
38,213.80,262.79,215.40,264.70,0,0.031
39,136.50,188.33,137.53,190.97,0,0.027
40,181.56,262.25,186.39,267.88,0,0.272
41,9.62,126.24,13.68,130.68,0,0.18
42,92.59,202.81,93.61,205.24,0,0.025
43,222.58,206.64,228.73,209.49,0,0.175
44,80.93,150.48,83.49,161.66,0,0.286
45,36.11,34.06,38.77,46.11,0,0.321
46,132.39,71.01,133.40,80.47,0,0.096
47,102.22,80.14,103.44,88.24,0,0.099
48,80.28,220.86,89.31,234.48,0,1.23
49,180.17,20.78,181.45,29.76,0,0.115
50,128.29,234.31,131.30,244.17,0,0.297
51,171.67,23.39,178.72,24.76,0,0.097
52,75.92,237.29,82.08,247.28,0,0.615
53,203.97,82.30,209.93,83.48,0,0.07
54,96.18,112.12,99.72,115.91,0,0.134
55,180.11,80.90,183.09,83.38,0,0.074
56,190.72,20.12,192.51,26.20,0,0.109
57,120.82,210.40,132.66,223.62,0,1.565
58,48.61,129.10,50.37,134.76,0,0.1
59,80.45,120.91,82.46,130.98,0,0.202
60,108.16,124.85,115.81,127.49,0,0.202
61,80.06,170.91,81.64,176.63,0,0.09
62,220.56,100.44,233.37,111.61,0,1.431
63,210.67,240.86,215.01,249.64,0,0.381
64,164.20,214.83,166.73,216.21,0,0.035
65,158.64,46.55,169.84,51.86,0,0.595
66,133.25,245.92,143.07,251.24,0,0.522
67,56.15,168.23,60.56,174.62,0,0.282
68,10.40,160.38,16.42,168.58,0,0.494
69,196.78,247.29,197.91,258.45,0,0.126
70,184.90,174.53,189.79,181.79,0,0.355
71,0.70,170.51,13.78,171.83,0,0.173
72,194.03,199.50,201.63,211.08,0,0.88
73,56.49,13.53,60.11,18.56,0,0.182
74,138.68,26.58,139.75,33.88,0,0.078
75,24.07,141.15,38.67,142.83,0,0.245
76,210.44,80.83,216.15,83.13,0,0.131
77,10.19,200.81,11.97,212.63,0,0.21
78,147.38,228.34,159.62,229.74,0,0.171
79,170.55,170.81,171.99,173.14,0,0.034
80,20.62,210.67,21.62,217.99,0,0.073
81,154.46,163.49,155.75,166.91,0,0.044
82,150.10,100.83,154.59,110.29,0,0.425
83,140.22,70.90,141.40,78.55,0,0.09
84,212.28,268.00,213.67,273.21,0,0.072
85,80.20,267.03,82.40,279.03,0,0.264
86,61.86,1.51,63.74,2.54,0,0.019
87,149.72,0.00,150.84,7.41,0,0.083
88,164.22,254.46,166.47,257.55,0,0.07
89,205.49,38.03,208.21,40.82,0,0.076
90,69.89,70.98,71.32,72.38,0,0.02
91,1.43,43.58,4.52,53.91,0,0.319
92,70.98,117.42,81.40,120.77,0,0.349
93,160.83,90.78,162.07,95.47,0,0.058
94,20.78,110.82,26.39,114.59,0,0.211
95,160.64,245.55,163.65,258.60,0,0.393
96,14.10,132.20,16.88,133.95,0,0.049
97,57.37,104.42,58.76,105.45,0,0.014
98,39.51,0.00,40.61,11.36,0,0.125
99,190.18,230.44,203.09,240.54,0,1.304
100,204.38,2.50,213.35,3.85,0,0.121
101,222.58,112.97,231.76,121.51,0,0.784
102,103.59,115.81,105.65,118.41,0,0.054
103,80.32,70.15,83.95,74.68,0,0.164
104,109.32,116.06,123.02,117.81,0,0.24
105,146.13,231.63,160.25,232.74,0,0.157
106,50.39,200.12,51.45,202.25,0,0.023
107,189.22,49.40,190.93,50.65,0,0.021
108,140.50,200.92,151.17,209.79,0,0.946
109,77.70,99.26,80.72,109.31,0,0.304
110,63.14,117.91,64.43,122.64,0,0.061
111,198.56,264.03,199.87,270.89,0,0.09
112,127.78,108.75,131.47,109.75,0,0.037
113,151.67,178.71,163.66,179.92,0,0.145
114,170.42,230.31,183.45,231.71,0,0.182
115,150.63,30.69,162.89,38.44,0,0.95
116,25.55,0.00,27.13,10.73,0,0.17
117,222.58,230.01,229.99,239.76,0,0.722
118,40.94,49.25,42.93,59.60,0,0.206
119,69.25,254.89,74.81,256.89,0,0.111
120,120.06,260.06,126.57,269.50,0,0.615
121,70.64,80.34,72.06,81.49,0,0.016
122,210.53,130.10,214.19,133.00,0,0.106
123,116.95,68.65,121.30,73.68,0,0.219
124,160.06,20.35,172.95,21.50,0,0.148
125,36.24,159.54,37.26,165.48,0,0.061
126,60.79,240.88,65.76,253.20,0,0.612
127,161.11,204.61,166.80,209.63,0,0.286
128,52.73,24.03,54.08,25.52,0,0.02
129,20.82,160.77,23.08,163.01,0,0.051
130,66.62,111.75,69.62,115.60,0,0.116
131,158.39,165.46,163.28,167.78,0,0.113
