,tl_x,tl_y,br_x,br_y,type,time
0,19.00,231.00,24.00,236.00,1,0.25
1,126.87,76.61,141.66,91.34,0,2.179
2,108.94,22.25,122.52,25.68,0,0.466
3,156.30,166.78,161.33,176.11,0,0.469
4,42.86,80.72,43.87,89.30,0,0.087
5,36.01,133.80,38.53,135.55,0,0.044
6,40.36,130.49,43.18,132.37,0,0.053
7,0.00,149.18,5.38,153.29,0,0.221
8,64.81,95.47,65.97,98.37,0,0.034
9,102.63,63.52,107.13,64.65,0,0.051
10,64.46,202.00,71.31,212.67,0,0.731
11,151.40,74.69,161.81,76.85,0,0.225
12,23.08,80.16,32.72,83.68,0,0.339
13,156.30,207.57,157.41,219.49,0,0.132
14,156.30,88.07,158.02,93.45,0,0.093
15,35.59,144.79,47.23,158.81,0,1.632
16,108.04,232.96,117.38,235.08,0,0.198
17,42.75,95.41,47.43,97.11,0,0.08
18,13.23,110.38,19.37,120.01,0,0.591
19,160.33,80.35,161.50,81.61,0,0.015
20,11.31,32.39,14.24,38.58,0,0.181
21,156.30,233.27,157.80,244.70,0,0.171
22,77.10,0.00,79.16,6.06,0,0.125
23,45.09,7.61,46.09,8.63,0,0.01
24,80.76,90.29,82.22,98.89,0,0.126
25,0.00,37.85,11.13,44.03,0,0.688
26,83.40,227.43,91.12,228.43,0,0.077
27,150.59,120.39,155.49,121.56,0,0.057
28,118.91,205.14,122.86,216.49,0,0.448
29,19.48,0.00,20.68,2.98,0,0.036
30,100.77,180.71,108.20,181.76,0,0.078
31,16.97,233.57,18.10,237.87,0,0.049
32,61.58,78.48,63.11,92.08,0,0.208
33,121.57,67.75,122.70,79.59,0,0.134
34,108.56,193.81,109.78,194.88,0,0.013
35,11.96,124.35,19.16,130.84,0,0.467
36,49.33,20.35,50.42,30.56,0,0.111
37,48.93,142.34,50.63,143.47,0,0.019
38,25.77,133.84,29.64,140.63,0,0.263
39,129.58,146.90,135.69,147.94,0,0.064
40,79.08,199.20,87.51,209.78,0,0.892
41,40.14,90.25,41.66,92.67,0,0.037
42,50.46,0.68,52.17,3.24,0,0.044
43,75.73,189.48,83.71,191.82,0,0.187
44,60.95,120.55,62.20,127.07,0,0.081
45,33.83,22.16,39.15,26.86,0,0.25
46,48.85,91.66,50.75,100.47,0,0.167
47,107.13,153.75,113.42,159.41,0,0.356
48,81.17,0.00,91.12,2.90,0,0.289
49,146.75,65.46,157.95,66.97,0,0.169
50,101.80,68.91,112.49,76.11,0,0.77
51,154.37,105.12,159.80,106.59,0,0.08
52,125.08,10.34,133.43,11.93,0,0.133
53,55.99,92.27,60.15,105.11,0,0.534
54,30.12,100.45,31.12,112.01,0,0.116
55,18.25,37.10,22.44,43.10,0,0.251
56,47.35,125.92,53.12,128.56,0,0.152
57,59.39,136.50,71.20,138.69,0,0.259
58,69.71,185.31,71.19,194.87,0,0.141
59,100.80,122.76,113.94,129.91,0,0.94
60,80.78,234.00,84.35,236.94,0,0.105
61,18.17,138.61,21.52,141.74,0,0.105
62,10.16,10.42,16.40,11.59,0,0.073
63,50.59,130.82,53.71,135.23,0,0.138
64,23.95,161.18,32.10,169.38,0,0.668
65,21.91,8.20,23.22,9.54,0,0.018
66,93.18,97.58,94.30,109.58,0,0.134
67,63.46,171.89,72.04,176.21,0,0.371
68,47.68,0.00,49.26,1.34,0,0.021
69,56.63,0.00,63.30,4.33,0,0.289
70,110.12,36.14,111.40,37.63,0,0.019
71,149.02,77.15,151.11,88.17,0,0.23
72,91.16,140.17,105.20,154.41,0,1.999
73,143.43,91.94,150.88,99.72,0,0.58
74,118.91,199.88,119.93,202.23,0,0.024
75,156.30,71.18,164.31,72.30,0,0.09
76,122.84,147.38,123.85,148.78,0,0.014
77,74.50,145.53,75.51,146.59,0,0.011
78,60.93,100.53,62.45,103.11,0,0.039
79,81.19,175.14,83.35,179.00,0,0.083
80,60.83,61.48,65.07,65.37,0,0.165
81,0.00,225.76,1.07,230.99,0,0.056
82,143.12,104.68,144.70,109.31,0,0.073
83,60.87,50.92,74.64,52.96,0,0.281
84,149.84,55.60,151.12,57.88,0,0.029
85,139.22,44.63,141.65,45.77,0,0.028
86,130.43,0.00,131.49,1.04,0,0.011
87,122.17,153.05,130.33,155.39,0,0.191
88,123.68,108.88,135.83,112.03,0,0.383
89,40.21,7.87,41.73,8.91,0,0.016
90,60.06,180.24,69.20,182.02,0,0.163
91,16.24,88.79,23.95,93.02,0,0.326
92,122.45,119.17,131.56,124.55,0,0.49
93,160.64,100.64,164.92,114.24,0,0.582
94,150.08,130.90,151.13,140.57,0,0.102
95,156.30,183.11,165.00,194.14,0,0.96
96,120.05,200.89,121.36,204.70,0,0.05
97,35.35,105.63,50.00,106.64,0,0.148
98,20.92,96.36,21.93,98.90,0,0.026
99,2.78,65.48,3.88,70.44,0,0.055
100,144.89,58.34,150.36,65.29,0,0.38
101,110.65,30.09,115.64,32.98,0,0.144
102,106.69,65.13,109.27,67.30,0,0.056
103,0.00,234.00,6.74,235.13,0,0.076
104,156.30,61.30,167.05,62.32,0,0.11
105,17.22,0.00,18.36,2.44,0,0.028
106,43.25,0.00,45.87,2.66,0,0.07
107,33.89,174.97,41.36,176.08,0,0.083
108,135.86,234.00,138.59,246.08,0,0.33
109,132.79,198.78,137.01,199.86,0,0.046
110,24.25,145.22,31.67,160.15,0,1.108
111,27.82,74.83,31.18,76.36,0,0.051
112,84.73,110.51,86.94,123.05,0,0.277
113,138.73,74.40,144.00,75.41,0,0.053
114,0.00,19.07,10.42,22.52,0,0.359
115,96.82,91.22,100.75,94.00,0,0.109
116,87.25,41.74,88.27,50.86,0,0.093
117,114.97,139.55,125.52,141.05,0,0.158
118,27.59,95.08,28.80,96.42,0,0.016
119,92.88,84.47,105.74,85.48,0,0.13
120,62.61,143.45,66.93,149.98,0,0.282
121,11.70,218.74,13.39,219.75,0,0.017
122,0.00,55.43,1.84,57.39,0,0.036
123,34.71,70.03,35.72,84.62,0,0.147
124,96.28,105.66,110.02,114.28,0,1.184
125,31.32,231.37,36.77,233.93,0,0.14
126,55.25,121.23,56.30,131.91,0,0.112
127,120.98,234.00,134.90,235.01,0,0.141
128,68.80,163.63,69.80,167.08,0,0.035
129,136.70,119.57,140.12,122.00,0,0.083
130,25.53,3.58,29.73,10.94,0,0.309
131,151.22,138.73,160.05,139.76,0,0.091
132,140.06,170.14,142.17,171.19,0,0.022
133,120.84,5.85,122.02,6.86,0,0.012
134,84.26,5.53,95.59,15.13,0,1.088
135,9.56,92.94,10.74,106.28,0,0.157
136,46.87,210.12,57.93,214.69,0,0.505
137,140.94,180.20,145.82,190.07,0,0.482
138,121.70,155.53,128.29,162.36,0,0.45
139,136.68,69.77,137.75,72.60,0,0.03
140,137.20,197.94,141.01,199.19,0,0.048
141,55.68,152.68,59.04,158.34,0,0.19
142,79.76,153.71,80.77,156.24,0,0.026
143,114.80,110.24,116.44,114.50,0,0.07
144,78.06,142.47,79.09,156.86,0,0.148
145,0.00,76.74,10.91,77.78,0,0.113
146,20.52,23.82,29.93,27.44,0,0.341
147,12.26,84.65,13.37,90.07,0,0.06
148,26.84,234.00,41.54,243.13,0,1.342
149,24.35,114.45,28.33,115.48,0,0.041
150,135.11,200.44,137.38,204.17,0,0.085
151,63.14,135.15,71.46,136.33,0,0.098
152,150.53,220.15,155.50,228.61,0,0.42
153,3.97,52.45,5.97,57.95,0,0.11
154,131.78,58.74,139.60,68.48,0,0.762
155,59.86,221.34,70.91,224.03,0,0.297
156,67.31,0.00,69.27,1.34,0,0.026
157,156.30,50.02,160.19,52.48,0,0.096
158,150.72,230.82,158.19,232.70,0,0.14
159,67.35,86.74,82.00,87.86,0,0.164
160,0.00,119.06,6.25,130.67,0,0.726
161,89.95,87.79,97.16,89.75,0,0.141
162,0.00,0.00,1.86,1.00,0,0.019
163,133.91,152.20,134.93,153.23,0,0.011
164,151.29,80.82,154.60,88.18,0,0.244
165,15.73,121.82,22.31,122.99,0,0.077
166,2.37,34.58,3.55,36.52,0,0.023
167,130.42,100.23,131.55,108.19,0,0.09
168,88.63,114.54,90.51,121.24,0,0.126
169,5.87,64.18,7.83,66.19,0,0.039
170,65.82,115.87,67.99,117.67,0,0.039
171,21.12,59.78,33.48,66.14,0,0.786
172,80.24,180.39,83.20,185.12,0,0.14
173,10.33,160.48,15.42,164.47,0,0.203
174,18.79,76.83,21.19,78.44,0,0.039
175,145.65,76.18,148.01,84.22,0,0.19
176,32.96,134.00,34.00,137.89,0,0.04
177,52.61,0.00,56.09,1.15,0,0.04
178,35.99,0.00,42.10,1.02,0,0.062
179,75.75,221.93,76.76,230.52,0,0.087
180,155.90,101.21,158.47,103.10,0,0.049
181,111.68,191.58,118.54,200.49,0,0.611
182,66.92,126.25,73.74,129.83,0,0.244
183,130.57,212.20,131.69,217.33,0,0.057
184,110.00,8.66,117.77,17.04,0,0.651
185,73.40,187.77,78.82,188.88,0,0.06
186,131.16,202.22,132.16,210.42,0,0.082
187,150.54,152.51,152.82,161.90,0,0.214
188,33.12,28.24,34.58,41.42,0,0.192
189,36.74,124.83,39.49,129.82,0,0.137
190,115.79,156.62,117.09,164.73,0,0.105
191,40.94,31.44,55.86,34.64,0,0.477
192,135.33,223.35,139.56,226.80,0,0.146
193,30.88,91.58,32.66,97.08,0,0.098
194,156.30,68.27,161.26,70.25,0,0.098
195,120.38,60.83,128.74,64.72,0,0.325
196,53.67,14.81,62.82,16.79,0,0.181
197,147.71,111.97,156.30,114.43,0,0.211
198,102.85,95.74,106.07,97.58,0,0.059
199,53.90,143.73,57.93,147.23,0,0.141
200,117.48,104.17,119.16,110.48,0,0.106
201,37.30,37.92,43.03,39.16,0,0.071
202,80.15,30.17,82.55,33.04,0,0.069
203,76.05,111.68,77.25,125.33,0,0.164
204,99.51,51.01,108.56,62.95,0,1.081
205,50.82,220.45,57.53,223.29,0,0.191
206,107.62,0.00,110.04,5.46,0,0.132
207,10.58,30.36,11.71,31.36,0,0.011
208,118.27,92.48,123.52,103.63,0,0.585
209,47.78,100.64,54.02,105.00,0,0.272
210,130.59,40.71,134.41,41.89,0,0.045
211,45.99,162.52,48.30,166.54,0,0.093
212,86.38,176.33,87.54,181.92,0,0.065
213,140.76,200.40,142.36,201.40,0,0.016
214,137.60,189.95,140.72,194.17,0,0.132
215,0.16,132.47,2.82,141.49,0,0.24
216,0.00,89.08,5.28,90.42,0,0.071
217,80.91,70.75,82.32,76.50,0,0.081
218,14.64,0.00,15.83,7.33,0,0.087
219,150.96,96.46,152.39,98.69,0,0.032
220,33.06,165.35,45.23,172.22,0,0.836
221,118.94,179.35,121.57,187.31,0,0.209
222,72.37,164.78,73.49,169.63,0,0.054
223,46.69,75.98,48.17,89.85,0,0.205
224,32.38,132.63,47.32,133.64,0,0.151
225,42.15,0.00,43.15,14.60,0,0.146
226,82.25,114.74,83.52,128.39,0,0.173
227,37.35,123.62,44.47,124.76,0,0.081
228,156.30,133.32,159.08,135.39,0,0.058
229,87.84,136.34,88.91,140.26,0,0.042
230,50.68,234.00,55.07,246.70,0,0.558
231,100.74,120.37,104.92,121.41,0,0.043
232,0.00,187.95,7.23,198.57,0,0.768
233,50.93,200.82,54.39,203.15,0,0.081
234,23.30,44.71,26.18,56.34,0,0.335
235,50.37,158.40,59.17,159.46,0,0.093
236,76.27,99.99,81.39,103.60,0,0.185
237,0.00,116.28,8.74,117.91,0,0.142
238,52.66,23.97,53.82,25.35,0,0.016
239,125.04,196.45,126.24,204.63,0,0.098
240,94.30,110.48,95.63,120.35,0,0.131
241,41.49,106.73,44.33,108.93,0,0.062
