,Unnamed: 0,x,y,type,side,board,comp_idx
0,0,710.5,8.5,2,0,0,[0]
1,1,675.31,21.73,0,0,0,"[1120, 869, 461, 662, 674, 761, 1248]"
2,2,683.195,71.52,0,0,0,"[100, 271, 65, 1325, 1316, 912, 799, 499, 1413]"
3,3,697.145,102.43,0,0,0,"[474, 304, 902, 1]"
4,4,695.35,163.785,0,0,0,"[671, 994, 749, 732, 107, 518, 1223]"
5,5,695.82,209.165,0,0,0,"[621, 1175, 867, 824]"
6,6,698.19,261.575,0,0,0,"[583, 157, 490, 809, 1363, 638, 1107]"
7,7,715.525,312.62,0,0,0,[768]
8,8,699.145,341.305,0,0,0,"[512, 789, 926, 1285, 1041, 1330]"
9,9,691.565,392.805,0,0,0,"[192, 75, 115, 391, 51, 291, 23, 829, 255, 349, 421]"
10,10,700.3,436.93,0,0,0,"[737, 941, 725, 747, 1268, 701, 1379, 180, 251, 1012, 1275, 1286, 1290, 578]"
11,11,662.2,438.83,0,0,0,"[1371, 7, 1055, 1381]"
12,12,681.48,492.91,0,0,0,"[992, 438, 865, 12, 728, 720]"
13,13,707.655,542.775,0,0,0,"[103, 466, 1036, 560]"
14,14,673.02,545.145,0,0,0,"[1394, 731, 1100, 587, 1183, 882, 679, 295, 1280]"
15,15,613.44,540.74,0,0,0,"[1145, 788, 564, 517, 925, 563]"
16,16,632.99,493.88,0,0,0,"[775, 120, 686, 214, 1078, 1187, 131, 26, 381]"
17,17,621.51,455.72,0,0,0,"[21, 750, 537]"
18,18,584.95,485.37,0,0,0,"[637, 1086, 715, 806, 783, 228, 827, 1415, 667, 1148]"
19,19,571.74,455.13,0,0,0,"[1365, 1068, 1231, 207, 640]"
20,20,523.79,442.75,0,0,0,"[419, 1357, 531, 1090, 1087, 1367, 341, 1284, 970, 1071]"
21,21,509.935,484.18,0,0,0,"[851, 393, 1256, 93, 154, 1002, 211, 777, 266, 367, 126]"
22,22,542.875,517.47,0,0,0,"[473, 412, 1119]"
23,23,562.805,549.67,0,0,0,"[1398, 690, 658, 1057, 949, 1360]"
24,24,491.725,546.725,0,0,0,"[591, 533, 1018, 386, 1307, 1239, 194]"
25,25,440.79,551.45,0,0,0,"[780, 256, 294, 1157, 260, 1131, 1020, 113, 265, 357, 220, 1027, 213, 191, 779, 571]"
26,26,415.8,543.175,0,0,0,"[307, 379, 118, 83, 832, 303, 705, 422, 117, 773, 108, 655, 1108, 202, 1368, 244, 527]"
27,27,410.005,519.455,0,0,0,"[1271, 1052, 330, 1069, 501, 38, 828]"
28,28,392.62,487.98,0,0,0,"[259, 1132, 1393, 337]"
29,29,364.785,541.785,0,0,0,"[879, 32, 1001, 464, 318, 1028, 246, 736, 733, 59, 837, 1326, 124, 190, 306]"
30,30,344.035,501.81,0,0,0,"[1384, 1406, 654, 685, 614]"
31,31,304.155,501.515,0,0,0,"[1404, 198, 684, 1013, 44, 1173]"
32,32,288.175,510.9,0,0,0,"[354, 1006, 543, 522, 275, 326]"
33,33,295.91,548.875,0,0,0,"[161, 1378, 57, 895, 1030, 990]"
34,34,230.905,552.65,0,0,0,"[1142, 1060, 49, 1177, 321, 342, 991, 706, 539]"
35,35,253.54,521.575,0,0,0,"[140, 888, 1356, 99, 138, 524, 580, 740, 486, 818, 930]"
36,36,243.995,471.71,0,0,0,"[95, 569, 934, 1283, 647, 792, 365, 1064, 677, 743, 561]"
37,37,211.585,490.96,0,0,0,"[1276, 983, 1251, 1098, 1073, 1154]"
38,38,159.21,494.275,0,0,0,"[426, 709, 1022, 1372, 8, 269, 557]"
39,39,175.345,544.18,0,0,0,"[329, 1322, 263, 855, 155, 292, 1058, 748, 663, 237]"
40,40,121.86,541.53,0,0,0,"[30, 597, 1213, 714, 324]"
41,41,112.5,550.97,0,0,0,"[105, 53, 384]"
42,42,62.77,542.39,0,0,0,"[1300, 368, 952, 555, 1253, 1124, 1209, 1216, 240, 1139, 1312]"
43,43,15.925,542.02,0,0,0,"[689, 325, 1245, 137, 1208, 1392, 940]"
44,44,21.805,486.48,0,0,0,"[431, 434, 1387, 957, 164, 485]"
45,45,62.98,507.53,0,0,0,"[1152, 383, 439]"
46,46,112.905,491.675,0,0,0,"[756, 847, 24, 267, 939, 1129, 201, 89, 885, 1353, 437]"
47,47,103.585,451.5,0,0,0,"[567, 1092, 880, 197, 52, 795, 286, 1388, 347, 916, 594, 1234, 46, 842, 385]"
48,48,126.655,441.42,0,0,0,"[1218, 1241, 133, 231, 1269]"
49,49,180.54,431.5,0,0,0,"[69, 1197, 963, 815, 610, 1366, 1389, 919, 1158]"
50,50,218.2,421.4,0,0,0,"[407, 1121, 390, 13, 1192, 786, 1004]"
51,51,256.065,416.755,0,0,0,"[249, 1084, 613, 642, 1233]"
52,52,302.91,452.655,0,0,0,"[1085, 132, 491, 184, 497, 451]"
53,53,352.28,448.495,0,0,0,"[683, 551, 445, 998, 104, 328, 1186, 2]"
54,54,341.24,411.085,0,0,0,"[910, 159, 1169, 50, 784, 771, 1007]"
55,55,311.165,391.575,0,0,0,"[593, 574, 1358, 1066, 562, 146]"
56,56,322.72,338.975,0,0,0,"[1015, 199, 942, 682, 457, 152, 478]"
57,57,281.835,342.65,0,0,0,"[481, 859, 1075, 861, 66, 301, 91, 449, 305, 212, 1043, 1320, 607]"
58,58,277.2,306.125,0,0,0,"[418, 416, 101, 742, 570, 130, 717, 503, 618, 320, 346, 872]"
59,59,240.1,307.65,0,0,0,"[270, 460, 730, 600, 492, 312, 1314, 257, 1298, 726]"
60,60,226.39,357.35,0,0,0,"[373, 245, 1279, 601, 1369]"
61,61,212.055,372.48,0,0,0,"[1143, 1324, 550, 56, 1115, 1266, 204]"
62,62,172.81,382.445,0,0,0,"[85, 392]"
63,63,155.225,392.035,0,0,0,"[1408, 538, 760, 967, 907, 1003, 651, 870]"
64,64,98.835,391.7,0,0,0,"[547, 1167, 616, 1262, 774]"
65,65,72.04,412.775,0,0,0,"[1144, 935, 529, 153]"
66,66,45.93,460.735,0,0,0,"[472, 143, 623, 302, 90, 1156, 929]"
67,67,22.675,411.59,0,0,0,"[1336, 764, 652, 1250, 447]"
68,68,21.085,362.665,0,0,0,"[804, 1260, 125, 582, 960, 729]"
69,69,24.455,316.61,0,0,0,"[510, 1195, 296, 812, 1264, 287, 313, 1114, 915, 181, 163, 219, 1282, 735]"
70,70,28.445,272.23,0,0,0,"[160, 67, 723, 769, 857, 899, 1342, 283, 388, 479, 1096, 78]"
71,71,21.14,254.715,0,0,0,"[599, 1397, 495, 116, 1118, 542, 1000, 1076, 254, 1247]"
