,x,y,comp_idx
0,25.0,25.0,[0]
1,52.230000000000004,29.34,"[4, 197]"
2,105.22,45.870000000000005,"[404, 3, 305, 198, 45]"
3,387.0,53.980000000000004,"[1, 405, 265, 225, 96, 371, 48]"
4,375.33,385.23,"[173, 2]"
5,365.2,385.36,"[180, 368]"
6,382.53,373.015,[357]
7,385.46,334.3,[101]
8,386.58,334.3,[101]
9,387.0,295.71,[186]
10,377.07,272.66999999999996,"[283, 44, 81, 268, 158]"
11,385.02,262.18,[185]
12,387.0,242.18,"[118, 270, 68, 257]"
13,387.0,225.14,[398]
14,369.53499999999997,242.32999999999998,[331]
15,361.275,244.375,[360]
16,358.91499999999996,249.245,[313]
17,351.77,281.565,[406]
18,355.54499999999996,289.75,[33]
19,343.98,294.65,"[138, 137, 216, 117, 22, 108, 141, 296, 191, 196, 359, 55]"
20,342.65,299.44,[394]
21,341.69,304.49,[179]
22,335.73,335.51,"[72, 17]"
23,335.15,385.41,[53]
24,355.84,405.77,[19]
25,325.57,415.9,"[151, 100]"
26,303.355,403.35,[194]
27,301.235,391.865,[94]
28,265.9,385.53,[213]
29,269.75,370.18,[42]
30,269.75,355.86,[42]
31,242.17000000000002,362.15,[337]
32,225.06,365.33,"[336, 203]"
33,233.3,382.935,[86]
34,255.46,405.39,[125]
35,239.26999999999998,435.83,[5]
36,239.26999999999998,437.69,[5]
37,225.74,437.69,[5]
38,225.74,435.83,[5]
39,222.94,479.485,[47]
40,239.19,489.94,[218]
41,246.02999999999997,505.91,[10]
42,225.69,505.91,[10]
43,225.69,535.61,[10]
44,246.02999999999997,535.61,[10]
45,205.74,543.81,[345]
46,188.975,544.3499999999999,[238]
47,183.385,520.365,[211]
48,175.67,505.35,[412]
49,173.33,491.64,"[278, 145, 152]"
50,152.27999999999997,481.65,[164]
51,149.96,467.885,[272]
52,138.01999999999998,454.64,"[200, 306, 204, 93, 365, 67]"
53,115.805,455.74,[189]
54,95.62,435.79,"[161, 184, 224]"
55,123.82,424.22,[115]
56,141.48000000000002,425.84,[374]
57,150.02499999999998,434.62,[66]
58,165.73,435.23,"[322, 363, 52, 116, 20, 280, 334]"
59,172.82,458.04,"[253, 132]"
60,154.0,413.93,[222]
61,155.14,405.54,"[324, 407, 381, 288, 286, 403, 202, 82, 192, 70, 372, 165, 62, 256, 226]"
62,141.755,410.87,[330]
63,185.55,375.67,[289]
64,173.46499999999997,363.315,[85]
65,195.41,345.73,[302]
66,202.325,341.895,[308]
67,214.43,345.74,"[98, 399, 326]"
68,225.78,328.16,"[77, 144, 339, 80, 167, 201, 298, 409]"
69,241.55,312.11,[39]
70,261.28999999999996,326.37,"[34, 319]"
71,274.22,309.46,[71]
72,286.29,320.75,"[69, 13]"
73,305.64,295.23,[294]
74,325.08,245.63,"[311, 251, 140, 43, 386, 210, 205, 249, 388, 178, 51]"
75,335.57,208.43,[58]
76,341.59,208.43,[58]
77,345.12,195.44,[300]
78,385.93,175.15,[78]
79,387.0,145.06,"[332, 285]"
80,325.31,135.8,[154]
81,295.74,95.49,[377]
82,272.025,71.9,[254]
83,272.4,51.905,[139]
84,281.6,51.605000000000004,[328]
85,291.02,51.08,[181]
86,294.81,33.339999999999996,[276]
87,285.11,25.06,"[12, 36]"
88,315.79,55.129999999999995,[163]
89,335.46,75.64,[335]
90,375.18,75.31,[207]
91,345.13,25.66,[279]
92,375.61,3.3999999999999986,[28]
93,376.17,3.3999999999999986,[28]
