,x,y,type,side,board,comp_idx
0,18.5,11.5,1,0,0,[0]
1,6.07,22.52,0,0,0,"[195, 470]"
2,47.63,17.595,0,0,0,"[670, 274, 620, 606, 407, 245, 232]"
3,86.075,18.34,0,0,0,"[409, 515, 81, 429, 430]"
4,130.4,17.22,0,0,0,"[101, 511, 60]"
5,162.915,17.22,0,0,0,"[101, 609]"
6,197.965,15.915,0,0,0,"[510, 177, 108]"
7,207.53,56.225,0,0,0,"[36, 12, 468, 454]"
8,235.085,45.405,0,0,0,"[591, 66]"
9,248.965,16.17,0,0,0,"[250, 209, 85, 497, 370, 371]"
10,305.88,2.91,0,0,0,"[248, 159]"
11,326.54,37.31,0,0,0,"[682, 197]"
12,304.135,46.17,0,0,0,"[504, 570, 28, 560, 462]"
13,277.91,56.835,0,0,0,"[563, 579, 554]"
14,265.87,86.4,0,0,0,"[240, 464, 482, 423, 650]"
15,307.42,91.405,0,0,0,"[400, 79, 599, 683]"
16,316.62,138.155,0,0,0,"[3, 169, 372]"
17,292.305,141.405,0,0,0,"[286, 411]"
18,269.297,155.605,0,0,0,"[19, 307]"
19,269.297,126.347,0,0,0,"[19, 296, 127, 636]"
20,235.927,126.347,0,0,0,"[19, 140, 619]"
21,235.927,155.605,0,0,0,"[19, 95, 547]"
22,217.55,175.825,0,0,0,"[608, 136, 153, 451, 492, 90, 312, 428, 505]"
23,229.625,208.13,0,0,0,"[223, 654, 83, 399]"
24,258.8,194.145,0,0,0,"[106, 337, 339, 285, 363, 422, 39, 196]"
25,277.29,225.355,0,0,0,"[602, 73]"
26,307.225,196.83,0,0,0,"[146, 434, 77, 183]"
27,309.71,231.86,0,0,0,"[671, 224, 513, 82]"
28,308.33,264.875,0,0,0,"[590, 238, 216, 9]"
29,306.215,296.165,0,0,0,"[588, 67, 229, 303]"
30,309.575,336.74,0,0,0,"[155, 290, 148, 597, 293]"
31,305.9,372.765,0,0,0,"[273, 62, 188, 529]"
32,312.555,410.085,0,0,0,"[212, 282, 600, 313]"
33,277.53,434.475,0,0,0,"[592, 227, 171, 280, 680, 205, 380, 601, 309, 180, 559, 640, 74, 40]"
34,293.56,452.48,0,0,0,"[336, 598, 465, 551, 356, 64, 58, 494, 456, 202, 55]"
35,324.665,471.13,0,0,0,"[495, 43, 580]"
36,297.395,477.565,0,0,0,"[181, 150, 37, 32, 194, 376, 413, 284, 182, 234]"
37,263.25,477.88,0,0,0,"[367, 341, 112, 627, 424, 463, 387, 673]"
38,217.55,475.825,0,0,0,"[287, 392, 365, 47, 253, 419]"
39,199.125,460.295,0,0,0,"[585, 641, 144, 448, 247, 466, 331, 415, 201]"
40,167.73,467.32,0,0,0,"[584, 484, 565, 314, 573, 652, 555, 489, 154]"
41,145.69,434.92,0,0,0,"[276, 109, 544, 328, 163, 185, 643, 521]"
42,169.765,429.09,0,0,0,"[534, 147, 660, 334, 141, 222, 480]"
43,163.74,410.54,0,0,0,"[10, 622, 354]"
44,186.08,393.125,0,0,0,"[323, 133, 191, 353, 345, 568, 557]"
45,156.315,371.045,0,0,0,"[398, 84, 31, 142, 170]"
46,171.81,349.275,0,0,0,"[288, 653, 344]"
47,179.96,308.62,0,0,0,"[617, 117, 412, 381, 63, 321, 401, 304, 4, 587]"
48,153.235,298.21,0,0,0,"[233, 256, 538, 49, 105, 322, 254, 6, 325]"
49,135.415,323.385,0,0,0,"[278, 582, 362, 70, 678, 91]"
50,118.0,338.945,0,0,0,"[404, 604, 469, 384, 190, 648]"
51,104.315,376.12,0,0,0,"[537, 327, 524, 564, 298, 475, 525, 295]"
52,64.86,366.8,0,0,0,"[120, 417, 281, 530, 659, 634, 347, 405, 674, 219]"
53,75.745,404.0,0,0,0,"[394, 246, 319, 268, 124, 186, 561, 572, 2, 135, 52]"
54,117.785,417.83,0,0,0,"[96, 473, 445, 198, 571, 364]"
55,109.275,445.275,0,0,0,"[107, 34, 452, 681]"
56,102.015,453.285,0,0,0,"[301, 556, 668, 509, 574, 18, 438]"
57,86.375,474.775,0,0,0,"[665, 132, 361, 241, 637, 607]"
58,47.785,465.265,0,0,0,"[427, 431, 425, 244, 318, 403, 575, 662, 308, 266]"
59,54.755,428.41,0,0,0,"[100, 173, 396, 483, 329, 503, 129, 342, 536]"
60,10.77,450.94,0,0,0,"[156, 252, 208, 340]"
61,18.19,417.295,0,0,0,"[450, 317, 130, 498, 152, 433, 368, 294, 114, 567, 389]"
62,16.985,388.37,0,0,0,"[1, 111, 13, 639, 25, 615, 139, 51, 397, 125]"
63,28.285,370.125,0,0,0,"[501, 172, 207, 377, 614, 88, 46, 267, 632, 506, 116]"
64,10.555,330.525,0,0,0,"[566, 633, 306, 65, 213]"
65,50.93,338.585,0,0,0,"[437, 618, 255]"
66,65.33,320.055,0,0,0,"[118, 231, 385, 658, 635, 264, 616]"
67,96.65,296.515,0,0,0,"[23, 369, 644, 629, 226]"
68,81.96,270.29,0,0,0,"[103, 460, 581]"
