,x,y,type,side,board,comp_idx
0,8.5,8.5,1,0,0,[0]
1,24.335,24.705,0,0,0,"[269, 279, 199, 220, 201, 212, 228, 17, 138, 271, 248, 200, 83, 282, 140, 40, 90, 190]"
2,20.39,71.555,0,0,0,"[93, 179, 222, 268, 157, 65, 66, 284, 247, 74, 185]"
3,23.6,122.565,0,0,0,"[294, 108, 110, 109, 49, 250, 274, 144]"
4,33.245,172.28,0,0,0,"[251, 92, 30, 169, 88, 286, 139, 39, 159, 288, 20, 7, 160]"
5,22.685,212.7,0,0,0,"[298, 193, 25, 94, 150, 58, 307, 158, 118, 229]"
6,70.515,218.815,0,0,0,"[291, 217, 149, 177, 309, 306, 113, 204, 240, 23, 71]"
7,80.785,180.59,0,0,0,"[37, 168, 91, 31, 266, 56, 209, 218, 3, 303, 275, 313, 242, 299]"
8,107.935,180.835,0,0,0,"[80, 132, 112]"
9,123.66,219.49,0,0,0,"[133, 202, 44, 119, 24, 85, 166, 174, 198, 42, 11, 81, 296]"
10,167.175,207.375,0,0,0,"[305, 276, 100, 278, 57, 262, 22, 163, 155, 180, 51, 86, 87, 33, 232]"
11,182.02,165.585,0,0,0,"[62, 171, 60, 227, 16, 258, 183, 225, 84, 95, 196]"
12,186.965,119.455,0,0,0,"[36, 304, 106, 301, 61, 135, 32]"
13,185.18,69.425,0,0,0,"[285, 143, 270, 125, 54, 205, 226, 35, 105, 206, 191]"
14,148.725,73.005,0,0,0,"[246, 192, 244, 263, 184, 50, 243, 172, 29, 310, 295, 63, 41, 64, 52, 151, 34, 101, 283]"
15,117.99,74.085,0,0,0,"[289, 230, 215, 115, 107, 312, 308, 188]"
16,128.875,114.83,0,0,0,"[68, 145, 148, 241, 292, 15, 59, 234, 162, 154, 104, 111, 117]"
17,139.935,161.535,0,0,0,"[122, 9, 72, 1, 236, 43, 5, 178, 194, 293, 213, 127, 48]"
18,108.32,143.295,0,0,0,"[134, 78, 280, 277]"
19,75.435,136.95,0,0,0,"[146, 211, 99, 297, 221, 89, 181, 164, 53, 210, 103, 4, 257, 216, 267]"
20,83.38,109.62,0,0,0,"[126, 259, 137, 6, 73]"
21,82.56,68.0,0,0,0,"[245, 165, 76, 69, 252, 141, 224, 114, 287, 55, 167, 187]"
22,74.0,24.735,0,0,0,"[13, 97, 46, 219, 253, 26, 120, 233, 98, 186, 10, 256, 18, 38, 238, 176, 302, 28, 156, 264, 195, 208, 116, 2, 300, 261, 249]"
23,102.53,23.94,0,0,0,"[130, 21, 47, 123, 173, 239, 129, 27, 19, 281, 255, 182, 79, 124, 70]"
24,141.345,23.935,0,0,0,"[75, 189, 311, 136, 203, 214, 142, 273, 170, 45, 254, 131, 207, 161, 290, 82, 12, 223, 153, 175, 121]"
25,183.43,24.495,0,0,0,"[96, 272, 197, 147, 14, 231, 235, 237, 128, 8, 77, 102, 265, 260, 152, 67]"
